Var1,Freq
Personality education,1
Personality development and counseling,1
Personality and social psychology,1
Personality type,1
Interpersonal communication,1
Human-machine interface integration application,1
Human psychology and development,1
Human Development and Experiment,1
anthropology,1
Human nutrition,1
human rights,1
Human rights theory,1
Stuttering,1
Large database analysis,1
Mass media and law,1
Mainland Education Research,1
Cello,1
College student study,1
University teaching research,1
Discussion on the hairstyle of female office workers,1
Feminist care ethics,1
Research on sexual assault prevention and control in female intellectual disabilities,1
History of women's rights,1
Pediatrics,1
Small teaching,1
Violin teaching,1
Working memory development and measurement,1
Business psychology,1
Engineering learning system and mechanism,1
Primary and secondary education and internship,1
Integrated Chinese and Western Medicine,1
Moderate to severe and multiple obstacles,1
Mainland China Education Research,1
Chinese literature,1
Chinese geography,1
Chinese legal history,1
History of Chinese philosophy,1
Chinese philosophy,1
Viola playing teaching,1
Secondary education research,1
Secondary student research,1
Interactive multimedia design,1
Interactive digital picture book creative design,1
Interactive device design,1
Interactive learning environment,1
formal writing,1
Craft design,1
civil society,1
Public human resource management,1
Public governance,1
Public organization and management,1
Public budget and financial management,1
Public management,1
Public art design,1
Civil service law,1
Minority education,1
Psychosomatic medicine,1
Psychotherapy theory and technology,1
Psychological measurement,1
Mental illness and diagnosis,1
Psychological test,1
Psychological test and statistics,1
Psychological test method and application,1
Psychological test interpretation and diagnosis,1
Psychological capital,1
Psycholinguology,1
Counseling and consultation,1
Psychological drama and drama counseling,1
Psychology,1
Psychological balance,1
Psychological counseling and treatment,1
Psychological counseling and counseling,1
Sign language research,1
Cultural law,1
Cultural regulations,1
Cultural policy,1
culture Research,1
Cultural studies and education,1
Cultural Tourism,1
Cultural and creative industries,1
Cultural value and conflict resolution,1
Text design,1
Classical poetry,1
Culture and education management,1
Cultural and educational services civil liability,1
Cultural and educational organizations and regulations,1
Wenchuang Industry Counseling,1
Literary theory,1
Program development and evaluation theory,1
Case evaluation,1
Program internship supervision,1
Japanese,1
Selected Readings of Japanese Legal Masterpieces,1
Japanese language teaching,1
Japanese curriculum,1
Japanese teaching,1
Comparative politics,1
Comparative education methodology,1
Comparative education administration,1
Comparative education research,1
World geography,1
World sightseeing history,1
Thematic courses and the application of new courses,1
Intergenerational relationship,1
Combining brand theory with practice,1
Exploring the course in structural equation mode,1
Semiconductor process,1
Appreciation of classical music,1
Alternative education,1
Alternative education,1
Taiwan history,1
Taiwanese folk beliefs,1
Taiwanese culture,1
Taiwan economic history,1
foreign literature,1
Foreign language teaching,1
Foreign spouse research,1
Graphic design,1
Childcare decree and administration,1
Child care organization management,1
Child care institutions and community development,1
Interpersonal intelligence,1
Young children's mind theory,1
Outdoor games for toddlers,1
Children's theme drama,1
Children's percussion ensemble,1
"Child life, American language",1
Child leisure,1
Early childhood education,1
Children's development,1
Young children¡¦s social interaction,1
Childhood relationship,1
Children's multiculturalism,1
Child safety education,1
Child safety and first aid education,1
Child safety and health care,1
Promotion of child care and childcare administration,1
Early childhood care practice,1
Childhood autonomy,1
Children's natural sciences and mathematics,1
Child behavior assessment,1
Child behavior observation record,1
Child behavior observation and counseling,1
Early childhood social interaction,1
Childhood socialization,1
Early childhood social psychology,1
Early childhood social and emotional development,1
Early childhood social cognitive development,1
Early childhood sociology,1
Early childhood social learning,1
Early childhood care practice,1
Early childhood care practice,1
Child care,1
Childhood character,1
Preschool rhythm teaching,1
Children's story book teaching,1
Early childhood activities and curriculum design,1
Early childhood science teaching,1
Early childhood science game,1
Early childhood science and mathematics education,1
"Early childhood science and mathematics concept development, etc.",1
Early childhood art education,1
Child care education,1
Children's American language textbook editor,1
Appreciation of young children's English songs and stories,1
Children's music rhythm,1
Early childhood music development,1
Childish temperament,1
Special education for young children,1
Kindergarten class management and environmental design,1
Child health and fitness,1
Young children's physical fitness,1
Child movement development and physical games,1
Child motivation psychology,1
Young children singing,1
Young children's emotional ability,1
Childhood emotional education,1
Childhood emotional development,1
Childhood emotional development and education,1
Child care textbook research,1
History of early childhood education,1
Early Childhood Education Act and Policy,1
Early childhood education philosophy,1
Early childhood education philosophy and thoughts,1
Early childhood education monograph,1
Early childhood education textbook teaching method,1
Early childhood education theory,1
Early childhood education assessment,1
Introduction to Early Childhood Education,1
Early childhood education and technology,1
Early childhood education course,1
Early childhood education curriculum and teaching,1
Early childhood education issues and policies,1
Design and application of children's teaching aids,1
Early Childhood Education Program,1
Early childhood education model,1
Preschool teacher cultivation and professional growth,1
Children's plastic arts,1
Children's pottery teaching,1
Young children create development,1
Infant creative limb movement,1
Infant creative teaching,1
Early childhood development psychology,1
Child care development,1
Early childhood development research,1
Early childhood development education,1
Early Childhood Development Assessment and Application,1
Early childhood development and education,1
Early Childhood Development and Assessment,1
Early childhood development and learning assessment,1
Early childhood visual arts education,1
Kindergarten localization curriculum design,1
Kindergarten administration,1
Kindergarten class management,1
Kindergarten teaching materials,1
Introduction to kindergarten teaching materials,1
Kindergarten teaching practice,1
Kindergarten organization culture and leadership research,1
Kindergarten management,1
Kindergarten practice,1
Kindergarten management and leadership,1
Kindergarten classroom management,1
Kindergarten parent-child activity design,1
Kindergarten environmental planning,1
Young children feel the development of movement,1
Children's rhythm,1
Infant game and game environment,1
Infant games and physical fitness,1
Children's sports game,1
Children's singing teaching and pronunciation,1
Child care management,1
Children and children's American language teaching,1
Child and family research,1
Child and family health,1
Child and family issues,1
Early childhood language teaching,1
Early childhood language development,1
Infant language intervention,1
Infant language expression,1
Early childhood language development and learning,1
Child care counseling,1
Early childhood mathematics and science,1
Early childhood mathematics education,1
Child health care,1
Early childhood curriculum and event design,1
Early childhood curriculum design and internship,1
Early childhood learning environment theory and practice,1
Early childhood learning environment design planning,1
Early childhood learning environment design and planning,1
Children's meal,1
Children's meals and nutrition,1
Child nutrition,1
Children's keyboard music,1
Appreciation and creation of children's picture books,1
Children's painting and problem solving,1
Early childhood art education,1
"Early childhood art education, etc.",1
Early childhood art integration course,1
Early childhood art integration,1
Child rhythm,1
Child read and write germination,1
Children's physical ability and rhythm,1
Children's physical fitness and games,1
Child observation and development,1
Child perspective research,1
Child care human resources,1
Childcare career planning,1
Professional ethics,1
Child insurance science and education,1
Preschool,1
Preschool teachers professional??,1
Early childhood education professional growth,1
Early childhood education professional subject teaching,1
Selected readings for preschool education,1
Early childhood education,1
Early childhood education and management,1
Preschool education,1
Early childhood policy research,1
Early childhood education policy and administrative management,1
Young teacher cultivation and professional development,1
Young teacher professional development,1
Early childhood teacher curriculum and teaching,1
Preschool teacher professional development,1
Early childhood assessment and counseling,1
Introduction to Early Childhood Education,1
Preschool education management,1
Early childhood practice topic,1
Early childhood curriculum history,1
Preschool education,1
Early childhood curriculum theory,1
Preschool curriculum design,1
Early childhood curriculum development,1
Early childhood education management and management,1
Early childhood education,1
Preschool education trend,1
Teaching materials for young children,1
Kindergarten natural textbook teaching method,1
Kindergarten administration,1
Kindergarten activity design,1
Kindergarten organization culture,1
Kindergarten evaluation,1
Kindergarten garden leadership,1
Kindergarten management,1
Kindergarten curriculum and teaching,1
"Kindergarten curriculum and teaching, etc.",1
Percussion performance,1
Localized teaching,1
Local education,1
Positive psychology,1
Positive leadership,1
Mindfulness psychotherapy,1
Democratic political theory,1
Civil criminal procedure law,1
Folk and children,1
Criminal psychology,1
Criminology,1
Life and death education and counseling,1
Life and death,1
Life care,1
Biochemistry,1
organism count,1
Biochip design and development,1
Biological information,1
Career education,1
Career planning and development,1
Career planning counseling,1
Career planning course design and implementation,1
Career development and coaching,1
Career development and consultation,1
Career and career development counseling,1
Career and career information analysis and application,1
Career transfer and coaching,1
Production management,1
Ecological philosophy,1
Ecological resource survey,1
Biomedical sensor,1
Biomedical data analysis,1
track and field,1
Field investigation,1
Three-dimensional shape and public art creation,1
Business ethics,1
Leisure education,1
Leisure sport,1
Leisure management,1
Leisure and health,1
Leisure sightseeing,1
Whole children music education teaching,1
Globalization and localization research,1
Globalization and education,1
Global urban research,1
Global curriculum research,1
Criminal procedure law,1
criminal law,1
Crisis management and organizational conflict,1
Teaching materials for various subjects,1
Early childhood education,1
Early childhood education and policy measures,1
chorus,1
Peer relationship,1
Local governance,1
Local government and politics,1
Local factions and local elections,1
Earth Science,1
Geography education,1
Geographic information system,1
Cartography,1
Multicultural early childhood education,1
Multicultural Response Teaching and Teacher Effectiveness,1
Multicultural therapy,1
Multicultural research,1
Multiculturalism and education,1
Multicultural Curriculum and Teaching,1
multi-intelligence,1
Multiple intelligence education,1
Multiple intelligent teaching and curriculum design,1
Multiple Intelligence Theory and Application,1
Multiple intelligence and emotional development,1
Multiple intelligence and learning,1
Multiple reading and writing literacy,1
Multiple barrier care skills,1
multimedia,1
The application of multimedia technology in early childhood education,1
Multimedia animation,1
multimedia teaching,1
Multimedia teaching design,1
Multimedia information system,1
Multimedia computer aided instruction,1
Multimedia application,1
Multiple obstacles,1
Multivariate analysis,1
Multivariate statistical analysis,1
Existential philosophy,1
Safety and first aid,1
Safety and first aid treatment,1
Peaceful care and hospice care,1
Adult language barrier,1
Adult language barrier research,1
Achievement motivation,1
Achievement test,1
Addictive behavior,1
Auxiliary institution administration,1
Administration of childcare institutions,1
Administration and Management of Education institutions,1
Occupational institution management and management,1
Occupational institution management,1
Baby care center management,1
Baby care center business model,1
Early intervention,1
Early treatment intervention and service,1
Early healing,1
Early read and write development,1
Organic chemistry,1
Subculture and vulnerable families,1
Death education,1
Elderly education,1
Elderly care and community resources,1
Muscle strength and physical training,1
Autonomous learning and program design,1
Self-determination,1
Self-management,1
Automatic measurement system development,1
Counseling for autistic people,1
Autism education,1
Introduction to students with autism development retardation,1
Autistic disorder,1
Natural ecosystems,1
Natural geography,1
Natural science,1
Nature and life technology,1
natural language,1
Color research,1
Blood disease,1
administrative,1
General theory of administrative law,1
Administrative procedure law,1
Administration and practice,1
Behavioral mood problem change,1
Behavior counseling,1
Action research,1
Action learning system,1
Mobile application,1
Research on Western Educational Philosophy,1
Spanish education,1
Spanish,1
Spanish teaching,1
Western painting creation,1
Helping skills,1
Swallowing and hearing impairment,1
Song history,1
Gestalt treatment,1
Critical thinking teaching,1
Critical teaching theory,1
Technical education and corporate training,1
Voting and election,1
Research on reform and management,1
Material education,1
Materials research,1
Dewey Research,1
Dewey Education Thought,1
System analysis and design,1
Systematic instructional design,1
System integration,1
Speech science research,1
Speech listening science,1
Social work for mental and physical disabilities,1
Sexual education for people with disabilities,1
Mentally handicapped education,1
Parental and sexual education,1
Physical and mental disorders welfare social work service,1
Mental and physical impairment,1
Disability curriculum and instructional design,1
Behavioral intervention of students with physical and mental disabilities,1
Teaching methods for students with physical and mental disabilities,1
Physical and mental disorders students' courses and teaching,1
Vocational counseling for physical and mental disabilities,1
Physical and mental disorder,1
Physical activity epidemiology,1
Weak body,1
Self-defense,1
Asperger's disease - autism,1
User experience analysis,1
Pediatrics,1
Pediatric care,1
Child screening and health assessment,1
Child/infant language development and obstacles,1
Children? Learning to learn?,1
Children and adolescents social work,1
Child and juvenile welfare,1
Child psychotherapy,1
Child psychology,1
Child psychological balance,1
Child hand function training,1
Children's leisure activities design,1
Children's chorus teaching,1
Children's multimedia teaching design,1
Early childhood care,1
Children's natural sciences,1
Child behavior problem,1
Child behavior counseling and treatment,1
Child behavior observation,1
Child behavior observation and record,1
Child behavior observation and counseling,1
Thinking about children's mathematics problems,1
Children's social development,1
Child adolescent obesity control,1
Child and adolescent psychiatry,1
Child care,1
Child protection,1
Child character education,1
Child research,1
Children science game,1
Children's art teaching research,1
Children's American language teaching,1
Severe child,1
Children's music,1
Children's musicality,1
Children's music education,1
Children's music teaching,1
Childhood,1
Special education for children,1
Child disease care,1
Children's educational toys design,1
Child health,1
Child health care,1
Child education,1
Children's industry planning marketing and practical construction toy power combination,1
Child industry practice research,1
Children's media,1
Children's Rehabilitation Medicine Research Seminar,1
Child development assessment,1
Child development assessment and application,1
Child development and assessment,1
Child development and counseling,1
Child development counseling,1
Children's visual arts education,1
Child sensory integration therapy,1
Children's game therapy,1
Children's TV production,1
Children's songs and creation,1
Child welfare early treatment,1
Child welfare policies and regulations,1
Introduction to Child Welfare,1
Child welfare field,1
Child and youth development,1
Children and parent-child yoga,1
Child cognitive development and learning,1
Child cognition and learning,1
Children's language expression,1
Child counseling,1
Children's Theatre Theory and Practice,1
Children's mathematics low achievement,1
Child care after school,1
Children's curriculum and event design,1
Children's reading,1
Children's reading literacy,1
Children's drama performance,1
Children's drama design,1
Children's drama teaching,1
Child function treatment,1
Bilingual education for children,1
Children's picture book,1
Children's picture book appreciation and application,1
Appreciation and application of children's picture books,1
Children's art and photography,1
Children's art education,1
Children's book editing production,1
Child fitness,1
Introduction to Children's Services Regulations,1
Gender relationship,1
Primary education curriculum teaching method,1
Home service,1
Puyuma,1
religion,1
Home care security,1
Happy psychology,1
Happiness and education,1
Intergovernmental relationship,1
gender,1
Gender equality education,1
Gender education policy,1
Gender Education Curriculum and Teaching Research,1
Gender and education,1
Sex education,1
Latin American education,1
Shooting,1
Service management,1
Design and implementation of service learning activities,1
East Asian trade,1
Southeast Asian education,1
painting,1
Oil painting technique,1
French culture,1
French education,1
French teaching,1
Legal Japanese,1
Introduction to law,1
Autism research,1
Print plane,1
Toy design,1
Toy development and curriculum planning,1
Knowledge sharing,1
Special study on knowledge sociology,1
Knowledge innovation,1
Knowledge Economy and Education,1
Knowledge management system,1
Social skills training,1
Community health building and care,1
Community organization and development,1
Community development,1
Community theater,1
Overall community building,1
Community function treatment,1
Social work practice,1
Social psychology,1
Social and cultural history,1
Social skills training,1
Social research law,1
Social science textbook teaching method,1
Social science research law,1
Introduction to Social Studies,1
Social casework,1
Social education,1
Social theory,1
Social structure and education,1
Social class,1
Social class and social mobility,1
community resource,1
Social welfare policy analysis,1
Social cognition,1
Sociolinguistics and early childhood education,1
Social field,1
Sociological theory,1
Social learning field,1
Introduction to the field of social learning,1
Social welfare institution internship supervision,1
interior design,1
Space leadership,1
Limb rhythm,1
Limb creation,1
Limb obstacle aid,1
Limb potential development,1
Performance,1
Modern preschool education,1
Financial institution management,1
Adolescent psychology,1
Youth and Child Welfare Study,1
Youth issues and counseling,1
Informal learning and professional growth,1
Non-government non-profit cultural and educational organization,1
African drum dance teaching,1
Russian education,1
Babysitter staff practice,1
Babysitter technical skills test,1
Babysitter technical ability specified operation,1
Babysitter technology and principle,1
Childcare institution administration and practice,1
Protecting family and marriage,1
Throat disease,1
Quality analysis,1
Urban and spatial culture research,1
chamber music,1
Constructivism and Early Childhood Education,1
Constructive teaching,1
Postmodern philosophy,1
Postmodern Thoughts and School Education Reform,1
Post-assessment research,1
Poststructuralist education,1
First aid and safety management,1
History of political and social thought,1
Political philosophy,1
Political Participation,1
political economy,1
politics,1
Policies and decrees,1
Party politics,1
Storybook,1
Event room corner design and planning,1
Activity plan,1
Epidemiology,1
Research methods and software applications,1
Research methodology,1
Research methodology,1
Research method and statistics,1
Research design,1
The application of science and technology in education,1
Technology education,1
Technology-assisted learning,1
Technology leadership,1
Integration of science and technology into primary and secondary school curriculum and teaching,1
Philosophy of science,1
Science teaching materials and methods,1
Science and technology education,1
Science and mathematics,1
History of regional development in the United States,1
US National Security Strategy and Policy,1
American education,1
Art Education,1
aesthetics,1
English,1
English grammar and rhetoric,1
English writing,1
Anglo-American law,1
Anglo-American education history,1
British Education Policy,1
English,1
English speech and briefing,1
English picture book,1
Set a brand plan,1
Introduction to Computer,1
Severe and multiple obstacles,1
Heavy and multiple obstacles?,1
Heavy barrier,1
music,1
Music history,1
Application of music therapy in special education for children,1
Music research,1
Music textbook teaching method,1
Musical American,1
Music basic training and appreciation,1
Music teaching,1
Music theory,1
Music theory teaching,1
Music course design and teaching method,1
Musical drama,1
Music class,1
Audio surgery,1
Food hygiene and safety,1
Individualized education program,1
The concept and implementation of individualized educational programs,1
Individual and group counseling,1
Case management,1
Ethics and moral education,1
Aboriginal culture and ethnic education,1
Aboriginal children's literature,1
Aboriginal research,1
Aboriginal special education,1
Aboriginal education,1
Aboriginal education policy,1
Aboriginal culture,1
Aboriginal early childhood education,1
philosophy,1
Philosophy,1
Tang Dynasty literature,1
Family relationship,1
Housekeeping,1
Family support and policy analysis,1
Family ecology,1
Family cooperation,1
Family care practice,1
Family system and child development,1
Family social work,1
Family research,1
Family education program design and assessment,1
Family education and parental communication,1
Family development,1
Introduction to the family,1
Domestic violence prevention education,1
Home learning environment,1
Family consultation,1
Family relationship,1
Family relationship analysis,1
Family therapy,1
"Family medicine, elderly medicine",1
Exhibition Design,1
Teacher-student interaction,1
Teacher-student interaction research,1
Teacher development and research and development of children's toys,1
Teacher training system,1
Teacher development and professional development,1
Principal leadership,1
Campus planning and construction,1
board game,1
temperament,1
consuming behavior,1
Consumer Behavior,1
Featured course design,1
Special early childhood care,1
Special child development care,1
Special preschool teaching,1
Special child psychology and education,1
Special children's music and rhythm,1
