Var1,Freq
Soil pollution remediation technology,1
Soil erosion,1
Soil fluctuation behavior,1
Soil physics,1
Soil heavy metal,1
Soil heavy metal pollution,1
Soil electric power technology and chemical decomposition technology of hydroelectric Fenton,1
Soil management,1
Soil and groundwater pollution investigation and remediation,1
Soil and groundwater pollution,1
Soil and groundwater pollution investigation and remediation,1
Soil and groundwater pollution investigation and remediation,1
Soil and groundwater pollution remediation,1
Soil and groundwater rejuvenation,1
Soil and groundwater remediation,1
Soil survey,1
Soil environmental science,1
Large-scale climate dynamics,1
Physical parameterization of large scale models,1
Geodetic survey,1
Geodesy,1
Atmospheric Chemistry and Climate Interaction,1
Atmospheric chemical simulation analysis,1
Atmospheric reaction and transmission,1
Atmospheric physics,1
Atmospheric quality simulation,1
Atmospheric science - theory,1
Atmospheric Sciences - Diagnostic Analysis,1
Numerical analysis of atmospheric science,1
Atmospheric gas glue,1
Atmospheric gas composition,1
Atmospheric energy,1
Atmospheric metrology,1
Atmospheric telemetry,1
Atmospheric telemetry,1
Atmospheric circulation,1
Wavelet theory,1
Landslide potential analysis,1
Safety assessment and analysis of hazardous substances,1
Engineering geophysics,1
Engineering stratum,1
Engineering geology,1
Engineering Mathematics,1
Industrial engineering,1
Industrialization and urbanization,1
Industrial ecology and material flow analysis,1
Industrial safety and health,1
Industrial safety and health,1
Industrial safety and health regulations,1
Industrial zone development and management,1
industrial control,1
Industrial management,1
Industrial drawing,1
Industrial wastewater and waste treatment and resource recovery technology,1
Industrial hygiene practice,1
Factory counseling,1
real estate,1
Mesoscale weather,1
Mesoscale meteorology and simulation,1
Chinese and Western cultural history,1
Chinese geography,1
Chinese Geography,1
History of Chinese thought,1
Chinese Philosophy,1
China and the study of transitional economic system,1
Interface active agent,1
Internal wave,1
Public health,1
Molecular/nano environmental technology,1
Molecular biology in environmental applications,1
Molecular biotechnology,1
Molecular biotechnology testing,1
Molecular physiology,1
Molecular ecology,1
Modification and utilization of molecular sieve adsorbent,1
Molecular genetics,1
Application of segmentation technology in environmental engineering,1
Separation technique,1
Chemical industry,1
Cosmetic inspection,1
Disaster emergency response system planning,1
Chemical disaster response,1
Chemical exposure assessment,1
Chemical loop,1
Chemical remediation technology,1
And remediation techniques,1
Reaction hazard analysis,1
Thermal hazard analysis of reactive materials,1
Kinetics,1
Weather analysis and forecast,1
Weather and climate diagnosis,1
Gas hydrate research,1
Space weather,1
Space science,1
Solar photovoltaic system,1
Porous dielectric,1
Cultural geography,1
culture Research,1
Cultural landscape research,1
Cultural assets,1
Grammar and rhetoric,1
Daily life geography,1
Comparative physiology,1
Water land management information,1
Soil and water conservation engineering,1
Development and application of numerical simulation of water and soil structure interaction,1
Hydraulic test,1
Water and wastewater research,1
Advanced oxidation treatment of water and wastewater,1
Hydrological analysis,1
Hydrological topography,1
Hydrogeology,1
Hydrogeological engineering,1
Hydrometeorology,1
Hydrological phenomenon,1
Hydrological cycle,1
Aquatic biology,1
Aquatic ecotoxicology,1
Water recycling,1
Water pollution,1
Water pollution,1
Water pollution prevention and treatment,1
Water pollution prevention and control plan,1
Water pollution control,1
Water conservancy and environmental engineering,1
Reservoir maintenance and control,1
Aquatic resources,1
Water treatment coagulation and filtration technology,1
Analysis of algal metabolites in water sources,1
Water temperature change,1
Water informatics,1
Water resources,1
Water recycling,1
Water Resources Systems and Engineering,1
Water resources planning,1
Water quality/soil pollution prevention,1
Water pollution diffusion model,1
Water quality control,1
Water quality model analysis,1
Water quality inspection,1
Water environment telemetry,1
Volcanic earthquake,1
Volcano observation,1
Igneous rock science,1
Igneous rock geochemistry,1
Fire and evacuation simulation,1
Fire and explosion prevention,1
Fire escape,1
Fire explosion simulation,1
Fire simulation,1
World climate,1
Functional nanomaterials and green energy technology,1
Functional genomics,1
Semiconductor environmental safety and health management,1
Paleoecology,1
Ancient global change,1
Ancient global change research,1
Paleomagnetic,1
Paleoclimate and ancient ocean,1
Paleoclimatology,1
Ancient ocean,1
Paleo-ocean paleoclimatology,1
Ancient ocean and paleoclimate,1
Paleo-ocean environment and paleoclimate changes,1
Taiwanese businessmen and the development of the mainland,1
Taiwan Geography,1
Taiwan Aboriginal Social Geography,1
Taiwan tea industry and culture,1
Diplomatic history,1
Alien species,1
Out of control chemical reaction prevention and evaluation,1
Runaway reaction analysis,1
Market location analysis,1
Parallel computing flow,1
Parallel computing numerical simulation,1
Minsheng and industrial wastewater treatment,1
People's livelihood planning research,1
Public participation,1
Sustainable city,1
Sustainable resource engineering,1
Sustainable tourism management,1
Biochemical interaction,1
Biotechnology product development,1
Life cycle assessment,1
"Bioreactor performance study, etc.",1
Bioreactor power mode and simulation,1
Bioreactor design,1
Biological biochemistry,1
Biogeochemical cycle,1
Biogeography,1
Biogeography,1
Biogeology,1
Biodiversity,1
Biological system mathematical model simulation,1
Application of biological indicators to environmental pollution and toxicological reactions of toxic substances,1
Biological toxicity test,1
Bioactive carbon program,1
Biogas glue,1
Biological oceanography,1
Biodetection,1
Biodetection and exposure assessment,1
Biosphere interacts with the atmosphere,1
Biostatistics,1
Biological rehabilitation,1
Biosensor,1
Biological information,1
biology,1
Biofuel cell,1
Domestic sewage and industrial wastewater treatment,1
Life English,1
Trace fossilology,1
Reproductive hazard assessment,1
Ecological method,1
Ecological analysis,1
Ecological material development and application and environmental purification,1
Ecosystem analysis,1
Ecosystem ecology,1
Ecological conservation,1
Ecological conservation and natural engineering methods,1
Ecological risk assessment,1
Ecotourism water resources utilization and management,1
Ecological statistics,1
Ecological urban design,1
Ecology and conservation,1
Biomass technology,1
Biomass energy research,1
Biomass energy development,1
Biomass energy manufacturing,1
Biomass burning,1
Class A Wastewater Treatment Specialist / Class B Waste Disposal Specialist,1
Crustacean and fish nutrition,1
Petroleum engineering,1
Petroleum geology underground geology,1
Petroleum geology,1
Traffic geography,1
Corporate social responsibility,1
Enterprise risk management,1
Business management,1
Business management,1
Photosynthetic mineral,1
Photoelectric material,1
Photocatalyst technology,1
Photocatalyst catalysis,1
National Waste and Recycling,1
Globalization research,1
Global Positioning System,1
Global climate change,1
Hazard assessment and risk management,1
Dangerous management practice,1
Crisis management,1
Isotope dating,1
Groundwater and soil pollution survey,1
Groundwater and pollution transmission,1
Groundwater and sediment pollution remediation,1
Groundwater pollution prevention,1
Groundwater pollution transmission mode,1
Groundwater pollution remediation,1
Groundwater simulation,1
Local development plan,1
Geohistory,1
Toponymy,1
terrain,1
Terrain precipitation,1
Topographic survey and telemetry,1
Terrain tectonics,1
Surface erosion,1
Introduction to the Earth,1
Geochemical dynamics,1
Introduction to Geochemistry,1
Earth rotation,1
Earth system model,1
Introduction to geophysical inversion,1
Geophysics and earthquake,1
Geophysical data analysis,1
Earth dynamic model,1
Geodynamics,1
Geographical thinking,1
Geography Education Workshop,1
Geographic information,1
Geographic Information System GIS,1
GIS monograph,1
"Geographic information system, etc.",1
Introduction to Geographic Information System,1
Geographic Information System Application Research,1
Geographic information science,1
Geography,1
Geography and Science and Technology Research,1
Crustal change,1
Geoelectric,1
Geoelectric survey,1
Map generalization and quality,1
Map and spatial cognition,1
Mantle dynamics,1
Geomagnetism,1
Stratigraphic paleontology,1
Stratigraphic disaster,1
Stratigraphy and sedimentology,1
Geothermal,1
Site improvement,1
Geology,1
Geochronology,1
Geodynamics,1
Geological microbiology,1
Geological data processing,1
Earthquake disaster analysis,1
Seismic physical model simulation,1
Earthquake quick report and early warning,1
Earthquake early warning and disaster reduction,1
Seismic tomography theory,1
Earthquake source,1
Seismology software application and programming,1
Introduction to Seismology,1
Terrane structure,1
Terrain structure and marine geological disasters,1
Multi-scale physical time-frequency analysis,1
Multiphase flow and multi-component pollution transmission,1
Multi-evaluation target analysis,1
cosmology,1
Safety and health regulations,1
Toxic gas control theory,1
Toxic wastewater,1
Toxic waste treatment and recycling,1
Finite element method,1
Harmful business waste management,1
Hazardous waste treatment,1
Hazardous waste site remediation,1
Organic pollutant analysis,1
Organic pollutants fate,1
Organometallic hazard assessment,1
Organic waste high temperature anaerobic digestion,1
Organic tin pollution,1
Sewage sewerage project,1
Sewage treatment plant operation management,1
Sewage sewerage project,1
Sewage engineering,1
Sewage treatment,1
Sewage treatment design,1
Sludge recycling technology,1
Sludge treatment and resource utilization,1
Sludge application,1
Sludge anaerobic digestion,1
Contaminated soil bioremediation,1
Pollution biology,1
Changes and transmission of pollutants in the environment,1
Development of pollutant adsorbents,1
Contaminant sampling analysis,1
Contaminant transport mode,1
Contaminant transport mechanism,1
Pollution site remediation technology,1
Pollution transmission,1
"Dioxin characteristics, etc. in pollution sources and environmental media",1
Water plant operation management effectiveness evaluation,1
Introduction to Physical Geography,1
Physical geography survey,1
Physical geography,1
Natural disaster analysis and simulation,1
Ecological analysis of natural disasters,1
Natural disaster prevention,1
Natural disasters and collapse management,1
Natural environment change and sustainable development,1
Planetary science,1
Southwest China Tea Industry,1
Low temperature stable isotope geochemistry,1
Low carbon/ecological city development,1
Low impact development planning and design,1
Residential energy saving,1
Working environment air quality assessment,1
Work environment control engineering,1
Work environment measurement and analysis,1
Cold air conditioning project,1
Chlorinated organic pollutant decomposition,1
Adsorption,1
Adsorption phenomenon,1
Adsorption procedure,1
Morphological dynamics,1
Technology development,1
material science,1
Decision support system,1
Sedimentary rock,1
Sedimentology,1
Erosion behavior and mud sand transmission,1
Disaster prevention,1
Disaster research,1
System engineering,1
System analysis,1
System security analysis,1
Fire engineering design,1
Fire and explosion protection,1
Fireproof and explosion proof engineering,1
Fire performance design,1
Disaster prevention system,1
Disaster prevention technology,1
Sand control engineering,1
Windproof engineering,1
Windproof sand,1
Explosion-proof and electromagnetic environment engineering,1
Conditioning and dehydration of business sludge,1
Asian monsoon study,1
Subgravity wave,1
Breathing mask protection,1
Solid state geophysics,1
Solid waste treatment and resource utilization,1
Slope hydrology,1
Slope hydrology,1
Slope disaster risk analysis,1
Slope conservation plan,1
Slope development,1
Waste treatment project,1
Nano biomedical,1
Nano photocatalyst preparation and application,1
Nano adsorption material / photocatalyst application,1
Nanomaterial,1
Nanomaterial genotoxicity,1
Nano materials and technology,1
Nano material application,1
Nano material environmental protection application,1
Nano composite,1
Nanoparticle,1
Nanoparticle interface science,1
Nano-catalytic light-sensitive materials and photoelectric conversion,1
Nanocatalyst preparation analysis,1
Palynology,1
Monsoon weather,1
Religious anthropology,1
Core analysis,1
Rock mechanics,1
Rock magnetism,1
Rock mineralogy,1
Benthic organism,1
gender,1
Performance fire safety design,1
Radioactive geochemistry,1
Open channel hydraulics,1
Service learning,1
East Asian Global City,1
Plate geology,1
Forestry management,1
Estuary chemistry,1
Estuary power,1
River,1
Analysis of Heavy Metals in River Bottom Mud,1
River sand transport,1
Astronomy outside the river,1
Astronomy outside the river,1
Riverography,1
River exchange,1
River environment,1
Oil rejuvenation,1
Coastal and estuary ecology,1
Coastal resource management,1
Wave dynamics,1
Wave theory,1
Wave theory research,1
Mud transport,1
Mud sand motion mechanics,1
Materialized treatment,1
Materialized processing technology,1
Sampling and analysis of physical gas gel and bio-gas gel,1
Physical marine science,1
Experimental design and teaching aids for physics teaching,1
Species conservation,1
Interspecies interaction,1
Community building,1
Community planning,1
Community and regional development,1
"Community building, etc.",1
Social geography,1
Introduction to the field of social learning,1
Air pollution control,1
Air pollution,1
Air pollution analysis,1
Air pollution surveillance,1
Air and noise management,1
Air pollution prevention,1
Air pollution prevention,1
Air pollution and its prevention,1
Air pollutant control technology effectiveness evaluation and research and development,1
Air pollution meteorology,1
Air pollution control engineering,1
Air pollution monitoring analysis,1
Air receptor mode,1
Air quality analysis,1
Air quality monitoring,1
Air quality monitoring and analysis,1
Air quality management strategy,1
Air quality numerical simulation,1
Spatial analysis and computer simulation,1
Spatial decision support system,1
Space system application and planning,1
Spatial research,1
Spatial measurement analysis,1
interior design,1
Spatial visualization,1
Spatial database,1
Spatial database and information analysis,1
Spatial information analysis,1
Application of spatial information technology to geography education,1
Space and society,1
Surface science,1
Modern East Asian political history,1
Near-surface structure survey,1
Nearshore and estuary,1
Nearshore hydrodynamics,1
Nearshore biogeochemistry,1
Nearshore dangerous wave,1
Nearshore sediment dynamics and handling,1
Nearshore oceanography,1
Nearshore trend,1
High temperature strength of metal materials,1
Non-uniform activity and porosity distribution catalyst performance,1
African geography,1
Nonlinear wave,1
Nonlinear physics,1
Non-point source pollution,1
Conservation and development,1
South Island Language and Tibetan-Burmese Space Knowledge,1
Moral Education,1
Urban and rural development and land planning,1
Empirical analysis of urban and rural environment,1
Indoor air,1
Indoor air quality engineering,1
Indoor air quality purification,1
Indoor air quality survey,1
Building public safety,1
Building fire prevention and refuge facility planning,1
Building physics,1
To be filled,1
Persistent organic matter,1
Persistent organic matter research,1
Construction technology and management,1
Galaxy formation and evolution,1
Galaxy group,1
Poisonous biological detection side,1
Toxic acid risk analysis,1
Toxic chemicals,1
Risk assessment of toxic chemicals and environmental hormones,1
Environmental pollution investigation of toxic chemicals,1
Toxic substance treatment,1
Toxic waste resource technology waste,1
Toxicokinetics,1
Toxicology,1
Ocean current,1
Activated carbon and coffee grounds against formaldehyde,1
Active structure simulation,1
Active galactic nuclei,1
Flow,1
Fluid mechanics experiment,1
Coral reef biology,1
Interfacial reaction,1
Interface science,1
Basin architecture,1
Phase equilibrium/extraction separation procedure,1
Scientific Computing,1
Science park,1
English grammar,1
English reading,1
Measurement method,1
Econometric and statistical methods,1
Computing seismology,1
Calculating two-phase fluid mechanics,1
Computational Fluid Dynamics,1
Computed fluid dynamics,1
Calculate heat flow phenomena,1
Computer design,1
computer application,1
Gravity survey,1
Heavy metal biological treatment,1
Heavy metal pollution,1
Critical care,1
Weathering research,1
Wind and sand dust,1
Scenic area planning management,1
Risk Analysis,1
Risk hazard assessment,1
Risk Management,1
Flying vehicle,1
Food education,1
Aboriginal environmental impact in tourism development,1
Aboriginal education,1
Aboriginal traditional areas,1
Buried school,1
Island arc system,1
Island research,1
Timing analysis,1
Case management,1
Climate change,1
climate,1
Climate service,1
Climate power,1
Climatology - diagnostic analysis,1
meteorological,1
Meteorological/pollution mode analysis,1
Aerosol physical chemistry,1
Gas gel chemistry,1
Gas gel technology,1
Gas gel technology,1
Gas gel theory,1
Ammonia and isovaleric acid adsorption,1
¯CÙñ engineering,1
Plankton and food class dynamics,1
Maritime engineering,1
Coastal hydrodynamic simulation,1
Coastal leisure recreation planning and management,1
Coastal development and protection,1
Coastal management,1
Coastal environment change,1
Coastal change,1
Submarine seismology,1
Marine (shore) structure,1
Marine carbon dioxide chemistry,1
Marine land project,1
Marine engineering materials,1
Marine chemistry and geochemistry,1
Marine water conservancy and environmental engineering,1
Marine hydrodynamics,1
Marine biochemical cycle,1
Marine life,1
Marine ecology,1
Marine ecology,1
Ocean optics,1
Marine geophysics,1
Marine geophysics,1
Marine geology,1
Marine geology,1
Marine pollution biology,1
Marine pollution assessment,1
Marine pollution monitoring,1
Marine pollution spread,1
Marine system simulation,1
Marine radiochemistry,1
Marine physics - power,1
Marine fluid mechanics,1
Marine weather,1
Ocean dynamics,1
Marine animal stress physiology,1
Marine trace analysis chemistry,1
Marine bacterial system research,1
Marine mollusk physiological ecology,1
Marine mapping,1
Marine structure,1
Marine structure foundation design,1
Marine microbial ecology,1
Marine micro-organism,1
Marine data exploration,1
Marine and coastal management,1
Marine telemetry,1
Marine telemetry and application,1
Ocean numerical model,1
Marine steel structure design,1
Ocean circulation and disturbance mixing,1
Marine environmental engineering,1
Marine environment organic chemistry,1
Marine environment power,1
Marine environmental monitoring analysis,1
Marine environmental monitoring and analysis,1
Marine environment survey,1
Air-sea exchange,1
Air-sea cycle interaction,1
Marine pollution monitoring,1
Sea area seismic data processing,1
Tsunami,1
Fire Safety,1
Planning and design of fire safety equipment,1
Consumer geography,1
Vector and environmental health management,1
Thoracic medicine,1
energy,1
"Energy and resource development, etc.",1
Energy policy analysis,1
Energy Technology,1
Energy knowledge,1
Energy burning,1
Energy resource integration,1
Ozone and advanced oxidation technology,1
Ozone fluidized bed combined with biological filter bed,1
Aerospace Engineering - Fluid Mechanics,1
Aviation weather,1
Aviation history,1
Array observation shock wave,1
High-tech industry damage prevention management,1
Advanced chemical oxidation,1
Advanced oxidation technology integration,1
Advanced oxidation program,1
High energy astrophysics,1
Higher geoelectric surveying,1
High temperature aerobic treatment of organic wastewater,1
Development and application of high precision mass spectrometry,1
High-rise building,1
High pressure experimental technology,1
Dry and wet deposition,1
Dynamic simulation,1
Animal behavior,1
Animal floating,1
Animal acoustics,1
Regional geography,1
Regional geology,1
Regional research,1
Regional climate simulation,1
Regional climate change,1
Regional and environmental planning,1
Land pollution investigation and remediation,1
Chinese,1
global cooperation,1
International environmental strategy,1
Application of genetic engineering in environmental engineering,1
Fatal assessment,1
Strong earthquake dynamics,1
Flue gas desulfurization technology,1
Exploration,1
Teaching material,1
Teaching media,1
Ethnic biology,1
Ethnic inheritance,1
Water purification project,1
Water purification and wastewater treatment,1
Water purification technology and program control,1
Water treatment,1
Hybrid energy storage system development,1
Concrete engineering,1
Field observation,1
Industrial Safety Management Research,1
Industrial environmental management,1
Analysis of industrial occupational accidents,1
Industry sightseeing,1
Discussion on mobile source pollution,1
Quaternary geological research,1
Quaternary Geology and Dating,1
Granular pollutant control technology,1
Particle size distribution and cytotoxicity,1
cytology,1
Fine particles,1
Physical and rheological properties of fine-grained clay soil,1
Statistical Analysis,1
Statistical thermodynamics,1
deal with,1
design,1
Design and construction,1
Design and operation practice,1
Equipment integrity,1
Equipment extended open assessment,1
Equipment diagnosis and maintenance,1
Classification of mollusks and insects,1
Ground penetrating radar,1
Ventilation engineering and design,1
city,1
Urban hydrology,1
Urban geography,1
Urban disaster prevention,1
Urban plan,1
Urban plan,1
Urban design,1
Urban landscape,1
Urban development,1
Urban and regional development,1
A Comparative Study of Urban and Regional Development Changes,1
Urban simulation system,1
Field geology,1
Field practice teaching,1
Ceramics and Materials Science,1
Land-gas interaction,1
Fish photography methodology,1
Fish biology,1
Bird ecology research,1
Labor safety,1
Labor safety and health and labor inspection regulations,1
Labor safety and health management,1
Labor site hazard exposure assessment,1
Labor fatigue and stress analysis,1
Labor inspection practice,1
Unit control,1
Simulation of petrophysical properties under random arrangement of single-phase minerals,1
Landscape perception,1
Landscape architecture history,1
Landscape planning and design,1
Landscape design and engineering,1
Landscape Environment Planning,1
Crystal synthesis,1
Smart living space,1
Smart City,1
Optimization mode,1
Forest and land use,1
Forest and water conservation,1
Forest hydrology,1
Forest ecology,1
Planting engineering,1
Carbon reduction strategy,1
Measurement and spatial information,1
Port city study,1
Harbour project,1
Harbor pollution,1
Limnology,1
incineration,1
Incineration project,1
Incineration ash resource recycling technology,1
Incineration plant design operation,1
Incineration plant construction,1
Accessibility planning,1
Inorganic geochemistry,1
Program control,1
Strategic observation,1
Ultraviolet sterilization technology,1
Crystal physics,1
structural mechanics,1
Structural mechanics analysis,1
Structural analysis,1
Structural dynamics,1
Water supply and sewage engineering,1
Biological treatment of water supply and wastewater,1
Street dust physical analysis,1
Trade geography,1
Ultrafast optics,1
Ultrafine particle measurement technology,1
Ultramicropaleontology,1
Supercritical green,1
Rural land,1
Rural geography,1
Quantitative hazard risk analysis,1
Quantitative risk assessment,1
Catchment hydrological simulation,1
Catchment topography,1
Catchment management,1
Catchment overall survey planning,1
Cloud physics and cloud power,1
Cloud physics,1
Cloud parsing mode simulation,1
Resilience city,1
Advanced treatment of drinking water,1
Drinking water standard assessment,1
gardening,1
Microbial chemistry,1
"Microbial ecology and recultivation research, etc.",1
Microbial membrane technology,1
microbiology,1
Microwave technology application,1
Trace element biogeochemistry,1
calculus,1
Microalgae biomass energy,1
Micropaleontology,1
Neoliberal regional development,1
Novel microbes for nitrogen removal,1
Emerging and toxic pollutant management,1
Interface and catalytic reaction of emerging pollutants in the environment,1
The fate of emerging pollutants and the impact of exposure,1
Emerging pollutant monitoring,1
The relationship between emerging pollutants and human health,1
Emerging pollutants and their ecotoxicity analysis techniques,1
Detection and identification of trace pollutants in emerging environments,1
Industry cooperation plan execution,1
Quasi-balanced power,1
Stream remediation,1
Greenhouse gas emission management,1
Greenhouse gas reduction,1
Greenhouse gas reduction and energy saving,1
Greenhouse Gas Management and Management,1
Establishment of a greenhouse gas management system,1
Wetland ecology,1
Contemporary and paleoenvironmental climate change,1
Fractal and chaotic analysis,1
Energy saving facility planning,1
Energy saving and emission reduction counseling and strategic planning,1
Energy saving and power saving technology,1
Commissioning and operation,1
Data exploration,1
Data processing and numerical simulation to establish a scientific model to explain observational data,1
Energy regeneration,1
Information analysis,1
Information system technology application,1
Information Management and Systems Engineering,1
Resource technology,1
Resource reuse,1
Resource recycling,1
Resource recovery technology and humus research,1
Resource recovery and regeneration technology,1
Resource Recovery and Nanotechnology,1
Resource conservation,1
Resource manager ecological analysis,1
Transnationalism and globalization,1
agriculture,1
Agricultural geography,1
Agricultural geography,1
Agriculture and food geography,1
Agronomy,1
Recreation planning,1
Transportation geography,1
Transportation research,1
Taoist history,1
Zero-valent metal technology,1
radar,1
Computer program,1
Electrical Engineering,1
Electrical and electrical safety,1
Electrochemical engineering,1
Battery and electrochemical technology,1
Radio astronomy,1
Electrodynamics,1
Electric vehicle system integration,1
Electrode chemistry,1
Computerized maintenance management,1
Computer application in geology,1
Computer application in wastewater treatment,1
Computer graphics,1
Computer material,1
Computer software application,1
Computer graphics,1
Computer graphics and applications,1
Computer aided planning and design,1
Computer ring application,1
Computer graphics,1
Electromagnetic geophysical exploration,1
Electromagnetic wave survey,1
Electromagnetic surveying,1
Electromagnetic surveying,1
Plasma processing technology,1
Plasma catalyst recombination,1
Electrical Engineering,1
