Var1,Freq
Disability study,2
Marketing,2
Early childhood English teaching,2
Early childhood education,2
Ethnology,2
Life American,2
Life conversation,2
Ecological feminism,2
track and field,2
Corporate Japanese,2
Business ethics,2
Leisure recreation,2
Globalization research,2
Common English,2
Governments and politics,2
Multimedia English,2
Multimedia teaching material production,2
Multimedia language teaching,2
Vocabulary teaching,2
Word acquisition,2
Adult education,2
TOEFL test,2
Early American literature,2
Early British literature,2
archeology,2
administrative law,2
Administration,2
Action research,2
Western grammar,2
Western conversation,2
Western classical literature,2
Spanish conversation,2
Spanish linguistics and word formation,2
Spanish contemporary literature,2
Spanish language law,2
Spanish linguistics,2
Spanish linguistics,2
Spanish test,2
Western,2
Greek mythology,2
Greek and Roman mythology,2
critical thinking,2
Critical theory,2
Technical education,2
Chinese chemistry,2
Asian American Literature,2
Child and adolescent literature,2
Translation of children's literature,2
Children's American,2
Children's American language teaching,2
Cross-strait relations,2
early,2
Elementary Japanese,2
Elementary Japanese,2
Religious literature,2
Gender theory,2
Service industry management,2
French composition,2
French writing,2
French reading,2
Legal translation,2
French novel research,2
French cultural policy,2
French Literature - Literary Criticism,2
French literature - poetry,2
French philosophy,2
French Regional Natural Park Special Study,2
French modern literature,2
Frankfurt School,2
Polish teaching,2
social science,2
financial,2
Arab culture,2
Arabic literature,2
African-American literature,2
Russian,2
Russian culture,2
Russian cultural studies,2
History of Russian literature,2
Russian regional study,2
Russian literature,2
Russian grammar,2
South Island Language Studies,2
South Island Linguistics,2
Postmodern literature,2
Postcolonial theory,2
History of Thought,2
Science fiction literature,2
Technology management,2
Technology integration into English teaching,2
Jake,2
American culture,2
American literary novel,2
American Literature - Poetry,2
American language teaching,2
English,2
English related courses,2
English proficiency test,2
English grammar,2
English reading skills,2
English reading teaching,2
English reading and discussion,2
English test,2
English briefing,2
British literary criticism,2
British Literature - Literary Criticism,2
History of English literature,2
British Renaissance,2
British Renaissance Literature,2
British Victorian Literature,2
English literature,2
Oral English,2
English interpreting,2
English grammar teaching,2
English children's literature,2
English storybook teaching,2
English proficiency test,2
English textbook,2
English teaching method,2
English teaching practice,2
English teaching and research,2
English teaching and curriculum design,2
English teaching writing,2
English pronunciation teaching,2
English communication,2
English speech communication,2
English grammar,2
English course design,2
English courses and teaching,2
English reading education,2
English reading and writing,2
English verification teaching,2
English listening training,2
Computer network,2
music,2
music,2
Horror literature,2
Travel industry management,2
Tourism management,2
Thai language teaching,2
romanticism,2
Utopia literature,2
Advanced Japanese,2
Health promotion,2
Animal research,2
Commercial Spanish,2
Commercial English translation and writing,2
Commercial English conversation,2
Business Japanese,2
Business English conversation,2
Business German,2
Business psychology,2
Business French,2
Business English conversation,2
Business communication,2
Business management,2
Business management English,2
International trade,2
International Trade English,2
International Trade Business,2
International human resource management,2
International public law,2
globalization,2
International affairs,2
International finance,2
International political economy,2
International Education,2
International organizations,2
Basic English teaching,2
Basic Spanish,2
Special study,2
Conrad,2
Emotional research,2
Czech language,2
Narrative theory,2
Narrative,2
Educational research law,2
Teaching field,2
Modern Japanese language law,2
Modern Slavic idioms and lexicology,2
Modern German literature,2
Second foreign language writing,2
Second foreign language learning motivation,2
Second language education,2
Second language acquisition research,2
Second language acquisition theory,2
Second language acquisition theory,2
Second language learning,2
Organizational leadership,2
statistics,2
Moli?re drama,2
prose,2
Chinese phonetics,2
Visual translation,2
Audiovisual teaching,2
Lexicology,2
Vocabulary teaching and learning,2
Advanced English listening training,2
Communication,2
New English literature,2
New media research,2
News Japanese,2
news creating,2
News translation,2
Accounting Practice,2
Conversation analysis,2
Conference interpreter,2
Contemporary literature,2
Management,2
Business Administration,2
Italian,2
Italian language teaching,2
Deconstruction,2
poetry,2
Data processing,2
Intercultural education,2
Intercultural pragmatics,2
Cross-cultural learning,2
computer,2
Computer-assisted translation,2
Film literature,2
Movie topic,2
Practical English,2
Practical English,2
Practical rhetoric,2
Experimental phonology,2
Teaching Chinese as a Foreign Language,2
Construction grammar,2
Speech and debate,2
Speech,2
Chinese-French Translation and Interpretation,2
Chinese dialectology,2
sinology,2
Sinology research,2
Victorian novel,2
Victorian literature,2
Web Design,2
Online English teaching,2
Online teaching,2
dance,2
Language,2
Chinese teaching,2
pragmatics,2
Language anthropology,2
Language interaction analysis,2
Language psychology,2
Philosophy of language,2
Language acquisition theory,2
language disability,2
Linguistic research,2
Language learning motivation,2
Linguistics - Comparative Study,2
Grammaticalization,2
Corpus,2
Theater history,2
Theater theory,2
Writing guidance,2
Writing theory and teaching,2
Writing and translation,2
Video subtitle translation,2
Image aesthetics,2
German culture,2
German literature - fiction,2
German literature - drama,2
German Literature - General,2
German politics,2
German linguistics,2
German teaching method,2
Digital English learning,2
Digital textbook design,2
Digital teaching,2
European literature,2
European Union,2
edit,2
Course activity design,2
essay writing,2
Discussion and analysis,2
Qualitative research,2
Reading guide,2
Reading and vocabulary,2
director,2
Director,2
history,2
Application language,2
Verification training,2
Vocal music,2
Korean literature - fiction,2
Korean conversation,2
Briefing English,2
Translation theory and practice,2
Translation and study,2
Bilingual,2
Bilingual research,2
Bilingual reading,2
Discrete literature,2
Discrete discussion,2
Dictionary,2
Listening and speaking training,2
Read this,2
Sightseeing Japanese,2
Sightseeing resource planning,2
Optical optics,2
European philosophy of science and philosophy in the 17th century,1
German literature in the 18th and 20th centuries,1
18th century English novel,1
18th century English literature,1
19th and 20th century English and American literature,1
Modern literature in the 19th and 20th centuries,1
German literature in the 19th and 20th centuries,1
19th century literature,1
19th century British British war poetry,1
19th Century German Travel Guide and Taiwan Research Materials,1
20-21 Century American Literature,1
20th century English novel,1
20th century poet works,1
21st Century English Literature,1
2D/3D animation design,1
3D animation e-book teaching application,1
6-15 years old English teaching,1
Adult Basic Ed,1
Alexander Pope,1
American Literature,1
And Marketing Management,1
Anthropology,1
Approaches,1
Art,1
B2B,1
Business Communications,1
Business English.Multiliteracies,1
CALL,1
Canadian Literature,1
Chinese and English Literature,1
CLS,1
CMC,1
Commerce international,1
Computation & curriculum,1
Computer-mediated communication,1
Critical Thinking,1
Curriculum & Instruction,1
DTI,1
EAP mouth speaks and hearing,1
EAP reading and writing,1
Educational Multimedia,1
Educational Technology,1
EFL Education,1
E-leadership,1
E-learning teaching,1
E-learning online learning,1
English for specific purposes,1
English Language Teaching,1
English Literature,1
English reading comprehension,1
English Teaching Methods and Theory,1
English teaching,1
English,1
ESL/EFL Pedagogy and Second Language acquisition,1
ESP Instruction,1
ESP (Professional English),1
ESP English teacher training,1
ESP professional English teaching,1
ESP professional curriculum planning and execution,1
ESP dining English multimedia teaching material production,1
European Intellectual,1
FLASH animation,1
Foreign Language Education,1
French teaching,1
Gender,1
Gender theory,1
GEPT,1
GI,1
GLAD professional business management single word license professional level,1
GRE,1
Holocaustliteratur,1
Human Resource Management,1
Ielts,1
Informatique,1
Intercultural communication,1
International Etiqutte,1
International Relations,1
John Donne,1
KK phonetic,1
Language Education,1
Language and culture,1
Language,1
LCCIEB London Chamber of Commerce Examinations Commercial English Training Course,1
LCCIEB International License Examination Teaching,1
Learning strategy,1
Linguistics,1
Lireary and cultural theories,1
Literature,1
Management Science,1
MEG Research Language,1
Metaphor.Discourse Analysis,1
Meterials,1
Needs Analysis,1
Nouvelles technologies,1
Office software application,1
Operating system,1
OPI Japanese Speaking Ability Guide,1
Oral Communication Skills Listening Training,1
Organizational Leadership,1
Philosophy,1
PHP,1
Political Communication and Rhetoric,1
Pragmatics,1
Reading,1
Religion,1
Romanticism.Film Theory,1
R language statistical analysis,1
Second Language Acquisition,1
Second Language Writing,1
Self-concept & self-esteem,1
Sexuality Studies,1
Spanish Culture,1
Spirituality,1
SPSS quantitative analysis,1
Studies in Milton,1
Stylistics.literary awareness,1
Syntax,1
Teacher Education,1
Teacher leadership,1
Teaching Children English,1
Teaching English,1
Teaching Pedagogy,1
TESOL theories & practice,1
TESOL training,1
TOEIC teacher training,1
TOEIC teaching,1
TOPIK,1
Translation and Interpretation,1
Translation Chinese-German,1
TV5 teaching,1
Utop,1
Web,1
WITZ theory,1
World Englishes,1
General corporate management,1
General English teaching,1
General business,1
General teaching theory,1
General management,1
General translation,1
twenty,1
21st Century American Literature,1
Twentieth century novel,1
20th century French novel,1
20th century performance theory,1
20th century Russian literature,1
20th Century American and English Novels,1
20th Century American Poetry,1
20th Century English Literature,1
20th century modern literature,1
20th Century and Contemporary Spanish Literature,1
Second language teaching,1
Research on Second Language Vocabulary Semantic Teaching,1
Human Resources,1
Humanities? Cultural Geography,1
Philosophy and Methodology of Humanities and Social Sciences,1
Humanities education,1
Human dignity and law,1
Human Culture Research Division compares social culture,1
Ethnographic research,1
Introduction to Human Development,1
Anthropological Regional Studies - North Asian Studies,1
Anthropological Regional Studies - East Asian Studies,1
Getting started learning Japanese guide,1
Seventeenth Century English Poetry,1
Nineteen,1
19th and 20th century English and American literature,1
19th and 20th century youth literature,1
19th century French literature,1
19th century Russian literature,1
19th Century Anglo-American Literature,1
19th century English novel,1
19th Century Journal,1
Eighteenth Century Culture and Emotional Studies,1
Eighteenth century literature,1
French literature in the eighteenth century,1
British literature in the eighteenth century and romantic period,1
British Literature and Theater from the 16th to the 18th Century,1
General Theory of Three People's Principles,1
Oral literature,1
Interpretation and translation theory and teaching,1
Oral translation,1
Interpretation practice,1
Oral translation practice,1
Research on Interpretation and Translation Practice,1
Speaking and listening training,1
Oral expression,1
Spoken English,1
Oral training and research,1
Oral teaching,1
Oral communication skills,1
"Oral communication, etc.",1
Oral drill,1
Mouth,1
Oral teaching,1
"Interpretation / Tony / TOEFL iBT listening, speaking, reading and writing",1
Interpretation in the development of the exhibition industry,1
Interpreting teaching and practice,1
Interpreting theory,1
Interpreting practice,1
Interpreting practice,1
Interpretation and translation,1
Turkish,1
Turkish translation,1
Turkish dialect,1
History of modernization in Turkey,1
Turkish phonetics,1
Turkish grammar,1
Big four English,1
popular culture,1
Popular literature,1
Mass communication,1
College English,1
University Foundation English,1
female,1
Female literary criticism,1
Feminist gender politics,1
Feminist literary criticism,1
Feminist Literature and Cultural Studies,1
Feminist theory research,1
Feminist theory and novels,1
Feminism and psychoanalytic theory,1
Female writing,1
Female body-foot study,1
Female and urban literature,1
Female research,1
Female rhetoric,1
Novel criticism,1
Novel aesthetics,1
Novel theory research,1
Novel reading/theory,1
Novel reading and writing,1
Novel selection,1
Novel reading,1
Kawabata Yasunari and other writers,1
Work frustration,1
Work carving,1
Business teaching in German,1
Industrial Japanese,1
Industrial marketing,1
Industrial organization psychology,1
industrial design,1
Industrial and work sociology,1
Industrial marketing,1
Real estate management,1
