Var1,Freq
Solar photovoltaic,4
Water pollution prevention,4
Semiconductor components and physics,4
Variable structure control,4
life sciences,4
Biochemistry,4
Biological Technology,4
Production management,4
Biomedical polymer material,4
Biomedical MEMS,4
Biomedical sensor,4
Biomedical information,4
Light sensor,4
Photoelectric semiconductor process,4
Photoelectric science,4
Optical Fiber Communication,4
Fiber sensing,4
Holographic,4
Alloy design,4
Servo motor control,4
Low temperature physics,4
Homework research,4
Shape Memory Alloys,4
Technical education,4
Projection geometry,4
material,4
Material analysis and testing,4
Material damage analysis,4
Material test,4
Material experiment,4
Disaster management,4
System Identification,4
Disaster prevention engineering,4
Disaster prevention education,4
Solid state laser,4
Slope disaster prevention,4
Nano-optical components,4
Nano material process,4
Nano measurement,4
Nano process,4
Nano composite,4
Oil pressure system,4
Air pollution prevention,4
Spatial information,4
Surface modification,4
Signal analysis,4
Quality engineering,4
Government procurement law,4
Troubleshooting,4
Related mechanics,4
Phase change,4
R&D management,4
Computational hydraulics,4
Calculating heat flow,4
Rail vehicle,4
Risk assessment,4
Risk Management,4
Aircraft design,4
Climate change,4
Turbulent flow,4
Energy conversion,4
Energy management,4
Distribution System,4
Polymer nano composite,4
Polymer structure analysis and physical properties,4
High performance concrete,4
High frequency circuit design,4
Liquid pressure,4
Liquid crystal photoelectric element,4
Clean coal technology,4
welding,4
Heterogeneous flow,4
statistics,4
Statistical Analysis,4
Statistical signal processing,4
communication,4
Shipbuilding engineering,4
Ceramic composite,4
Ceramic film,4
Creative engineering design,4
Single chip control,4
Rehabilitation project,4
Smart computing,4
Smart structure,4
Harbour project,4
Wireless communication,4
Wireless sensor network,4
inorganic chemistry,4
Light-emitting diode,4
Strategic management,4
Structural vibration,4
Structural experiment,4
Virtual reality,4
Differential equation,4
Microlight electromechanical system,4
Microfluidics,4
Microfluidic system,4
Micromachining,4
Microprocessor system,4
Microelectronics engineering,4
Sensor,4
Information retrieval,4
sport control,4
Transportation engineering,4
Power system stability,4
Electronic ballast,4
Electronic package,4
Electronic lighting,4
Electronic assembly technology,4
Electric car,4
Electric vehicle,4
Computer graphics,4
Computer aided design and manufacturing,4
Computer aided drawing,4
Computer mechanical drawing,4
Plasma process,4
Electrical repair,4
Motor power,4
plating,4
Prestressed concrete,4
Graphic recognition,4
Green material,4
Corrosion and corrosion protection,4
Manufacturing Engineering,4
Speech signal processing,4
Voice signal processing,4
Auxiliary design,4
digit,4
Digital control,4
Digital design,4
Digital logic design,4
Numerical electromagnetic,4
Fuzzy system,4
Heat exchanger,4
Heat flow science,4
Convection,4
Colloid and interface science,4
Satellite communication,4
Welding metallurgy,4
Aluminum alloy,4
Probability and statistics,4
Electromechanical control,4
Institutional analysis,4
Robot design,4
Steel structure design,4
Piezoelectric mechanics,4
Environmental fluid dynamics,4
Environmental education,4
Thin film solar cell,4
Thin film process technology,4
Coating technology,4
magnesium alloy,4
Filter design,4
Fermentation engineering,4
Analog IC design,4
Foundry engineering,4
CAD/CAE,3
FPGA,3
Human-Computer Interaction,3
Civil engineering,3
Civil material,3
Soil behavior,3
Engineering Analysis,3
Engineering geology,3
Engineering statistics,3
Engineering planning and control,3
Industrial electronics,3
Industrial management,3
Interference optics,3
Real estate valuation,3
Interface technology,3
Interface active agent,3
Chemical Reaction Engineering,3
Chemical sensor,3
Space physics,3
Solar power supply system,3
Solar cell component,3
Hydraulic engineering,3
Water downloader,3
Water conservation project,3
Water resources management,3
Active noise control,3
Functional fiber composite,3
Power integrated circuit,3
Power integrated circuit design,3
Semiconductor optics,3
Semiconductor technology,3
Semiconductor materials and components,3
Semiconductor film,3
Classics,3
Flat panel display technology,3
Biochemical separation,3
Biological Engineering,3
Biophotoelectric,3
biomaterials,3
Biological sensing,3
Biothermal transmission,3
Production automation,3
Biomedical signal processing,3
Biomedical signal analysis,3
Biomedical ceramics,3
Biomedical microelectromechanical,3
Biomedical electronic system,3
Business management,3
Photoelectric system,3
Photoelectric physics,3
Photoelectric polymer material,3
Photoelectricity measurement technology,3
Photoelectric detection,3
Optical engineering,3
Optical materials and components,3
Spectroscopy,3
Photocatalyst material,3
Fiber grating,3
Optical fiber communication system,3
Global Positioning System,3
GIS application,3
Seismology,3
Porous media flow,3
Multiphase flow,3
Multimedia application,3
Hazardous waste treatment,3
Organic transistor,3
Otolaryngology,3
automated system,3
automatic transmission,3
Boat design,3
administrative,3
Marketing management,3
Instant system,3
Rapid prototype,3
Rapid prototyping,3
material chemistry,3
Material process simulation,3
vehicle electronics,3
Automotive science,3
System dynamic analysis,3
System theory,3
System program,3
System simulation,3
Vehicle electronics,3
Vehicle control system,3
Fire protection engineering,3
Supply Chain Management,3
Solid oxide fuel cell,3
Solid state lighting,3
Solid state electronic component,3
Solid state electronics,3
Slope engineering,3
Nano engineering,3
Nano components and physics,3
Nano biomedical,3
Nano raw materials,3
Nano optics,3
Nanotechnology and applications,3
Nano manufacturing,3
Nanocatalyst,3
Nai Micro Electromechanical System,3
Open channel hydraulics,3
Plate and shell mechanics,3
Wave mechanics,3
Object oriented technology,3
physics,3
Internet of Things application,3
Air pollution,3
Surface science,3
Surface science and upgrading,3
Metal and ceramic materials engineering,3
Metal heat treatment,3
Non-destructive test,3
Nonlinear system control,3
Signals and Systems,3
Construction engineering,3
Construction method,3
Construction drawing,3
Construction management,3
Dye sensitized solar cell,3
Dyeing and finishing,3
Hydrodynamics,3
Glass material,3
scientific English,3
Technology education,3
Science and technology,3
Calculated solid mechanics,3
Calculating aerodynamics,3
Computational neuroscience,3
Computational electromagnetics,3
computer engineering,3
Computer Aided Design,3
computer application,3
Track electromechanical system,3
Severe care,3
Audio processing,3
Wind engineering,3
Flight mechanics,3
Atomic and molecular physics,3
RF integrated circuit,3
Vibration and noise,3
Vibration noise,3
diesel engine,3
Nuclear engineering,3
Air pressure,3
Gas dynamics,3
Marine science,3
Message theory,3
Special chemicals,3
Neural network,3
Powder engineering,3
Powder and granule technology,3
Turbulence,3
Energy materials and technology,3
Signal and system,3
Memory component,3
Financial Management,3
Motor design,3
Polymer rheology,3
Polymer science,3
Polymer Science and Engineering,3
High speed component,3
High speed calculation,3
Higher dynamics,3
Partial Differential Equations,3
Animal experiment,3
Dynamic system,3
Patent analysis,3
Scanning probe microscopy,3
Queuing theory,3
Contact mechanics,3
Liquid crystal material,3
LCD Monitor,3
Deep excavation,3
Mixed signal integrated circuit design,3
Concrete engineering,3
product design,3
Industry analysis,3
Statistical signal processing,3
Ship design,3
Ship structure,3
Ship inspection,3
Soft computing,3
Flexible electronic components,3
Communication signal processing,3
Communication network,3
Communication integrated circuit design,3
creative design,3
Creative invention,3
Innovation management,3
Embedded software,3
Geometric optics,3
Rehabilitation medicine,3
Wafer system design,3
Intelligent control system,3
Smart transportation system,3
Smart computing,3
Intellectual property rights,3
optimization,3
Optimization analysis,3
Optimal control,3
Optimization algorithm,3
Measurement engineering,3
Measurement internship,3
Program integration,3
Structural mechanics analysis,3
Structural seismic design,3
Structural vibration and noise control,3
Structural dynamic analysis,3
Structural isolation,3
stable structure,3
Video coding,3
Super capacitor,3
Quantum mechanics,3
Watershed management,3
Cloud computing,3
Differential Geometry,3
Micro-nano,3
Micro-nano electromechanical system,3
Microwave integrated circuit,3
Microcontroller,3
Microcontroller application,3
Microprocessor application,3
Microprocessor control,3
Microprocessor application,3
Microelectronics,3
Microelectronic material,3
Microcomputer,3
Computer system,3
Microcomputer application,3
Sensor application,3
Energy saving control,3
Management,3
Database application,3
Information system,3
Information Technology,3
Information application,3
Agricultural automation,3
Transportation planning,3
Laser physics,3
Radar system,3
Power system protection,3
Power system planning,3
Electronic component,3
Electronic packaging technology,3
Electronic design automation,3
Electronic ceramic material,3
Electronic Motor Engineering - Automatic Control,3
Electron microscopy,3
Electron microscopy,3
Electrical Engineering,3
Electrochemical processing,3
Power management system,3
Power conversion,3
Electrode material,3
Computer control,3
Computer communication network,3
Computer hardware decoration,3
Computer structure,3
Computer aided analysis,3
Computer aided design and analysis,3
Computer aided drawing,3
Circuit design,3
Electromagnetic interference,3
Graphical monitoring,3
Magnetic physics,3
Magnetic resonance imaging,3
management,3
Management information system,3
Precision measuring tool,3
Network protocol,3
Polymerization and polymerization engineering,3
Speech processing,3
Speech recognition,3
Instrument system design,3
Image servo control,3
Video processing,3
Image recognition,3
Morun,3
Friction stir welding,3
Digital watermark,3
Digital video processing,3
Digital photogrammetry,3
Numeral Calculations,3
Numerical electromagnetics,3
Mathematical statistics,3
Mold design and manufacturing,3
Mold making,3
Thermal flow mechanics,3
Heat flow,3
Colloidal science,3
Adaptive signal processing,3
Adaptive control,3
Welding engineering,3
Breeding project,3
bridge engineering,3
Bridge design,3
mechanical,3
Mechanical mechanics,3
Mechanical property test,3
Mechanical dynamics,3
Mechanical design and manufacturing,3
Mechanical vision,3
Electromechanical system integration,3
combustion,3
Grinding engineering,3
Integrated circuit engineering,3
Integrated circuit process technology,3
Fluorescent material,3
Steel reinforced concrete structure,3
reinforced-concrete structure,3
Reinforced concrete,3
Piezoelectric actuator,3
Stress wave theory,3
Construction project,3
Construction automation,3
Construction regulations,3
Environmental technology,3
Environmental Chemistry,3
Environmental biotechnology,3
Environmental work,3
Environmental protection,3
Environmental planning and management,3
Environmental monitoring,3
Cancer biology,3
Film and coating technology,3
Rotor dynamics,3
Medical research and development and industry-university cooperation,3
Medical electronics,3
Medical information,3
Medical instrument design,3
Medical equipment design,3
Drug preparation,3
Pharmacology,3
Neural network control,3
Irrigation drainage,3
Display technology,3
Display technology,3
Microscopic analysis,3
Drill clamp,3
AIM,2
Algorithm,2
CAE analysis,2
CIGS solar cell,2
CNC,2
CNC machining,2
CNC milling machine,2
CPLD,2
Data mining,2
DSP application,2
FPGA design,2
FPGA chip design,2
led,2
LED package,2
LED light-emitting element,2
LED driver circuit design,2
MEMS,2
PIV measurement,2
PLC,2
PLC programming,2
RFID system,2
SOPC design,2
VLSI/CAD,2
VLSI circuit design,2
human resource planing,2
Artificial intelligence method,2
Artificial organ,2
Humanoid robot,2
Tool design,2
Tool design and grinding,2
mechanical analysis,2
3D laser scanning,2
Sewer engineering,2
architecture material,2
Introduction to Civil Engineering,2
Civil construction,2
Earth and rock disaster prevention,2
Earth and rock flow disaster prevention,2
Land law,2
Soil and structure interaction,2
Geotechnical numerical simulation,2
Large structure test,2
Cerebellar model control,2
Machine tool,2
Machine tool design,2
Workshop internship,2
engineering,2
Engineering reliability analysis,2
Engineering material test,2
Engineering materials,2
Engineering law,2
Engineering related class,2
Engineering ethics,2
Engineering economy,2
Engineering information integration,2
Engineering monitoring,2
Industrial Engineering and Management,2
Industrial safety management,2
Industrial safety and health,2
automated industry,2
industrial control,2
Number of Workers,2
5-axis NC machining,2
Interface chemistry,2
Interface Science and Engineering,2
Component process,2
Component simulation,2
Internal Medicine,2
Tolerance engineering,2
Molecular Biology,2
Molecular beam epitaxy,2
Molecular dynamics simulation,2
Molecular design,2
Decentralized system,2
Code division multiplexing,2
Separate program,2
Cutting,2
Cutting mechanics,2
Cutting science,2
Chemical process design practice,2
Chemical heat,2
Compound semiconductor,2
Compound semiconductor materials and components,2
Back calculation problem,2
Reactor design,2
Reaction mechanism research,2
Antenna and radio wave propagation,2
Solar photovoltaic system,2
The Sun can generate system,2
Solar cell material,2
Solar cell technology,2
Cardiology,2
Wood structure design,2
Hydraulics,2
Underwater acoustics,2
Hydrology,2
Hydraulic engineering practice,2
Water resources information,2
Cement based composite,2
Hydrology,2
Water treatment project,2
Water resources planning,2
Water resources planning and management,2
Metabolic engineering,2
Functional material,2
Functional composite fiber,2
Power component,2
Power control IC design,2
Semiconductor component design,2
Semiconductor components and physics,2
Semiconductor component simulation,2
Semiconductor optoelectronic component,2
Semiconductor material component,2
Semiconductor nanostructure,2
Semiconductor nano process,2
Semiconductor package,2
Semiconductor memory,2
Semiconductor laser nonlinear dynamics,2
Semiconductor process integration,2
Programmable Logic Controller,2
Adaptive signal processing,2
Surgery,2
Parallel computing,2
Parallel operation,2
Parallel and decentralized calculation,2
Planar antenna,2
Flat panel display,2
Civil aviation regulations,2
Civil aviation practice,2
Perseverance and disaster prevention,2
Biochemical program,2
Biochemical sensor,2
Biodegradable polymer,2
Biohydrodynamics,2
Biological industry machinery,2
Biochip technology,2
Biological engineering,2
Biological MEMS,2
Biological MEMS,2
Biomechanical,2
Biomechanics,2
Biomedical Science,2
Biomedical measurement,2
Physiology,2
Production and operation management,2
Ecological engineering and technology,2
Biopolymer,2
Biomedical optical inductance measurement,2
Biomedical signal,2
Biomedical signal measurement and processing,2
Biomedical sensing,2
Biomedical sensor chip,2
Biomedical electronic circuit design,2
Biomedical image,2
Biomedical image processing,2
Petrochemical process,2
Graphene,2
AC motor control,2
Bionic engineering,2
Enterprise resource planning,2
Advanced semiconductor process,2
Advanced electronic assembly technology,2
Photochemistry,2
Optical amplifier,2
Light detector,2
Light source drive,2
Optoelectronic components and systems,2
Photoelectric component development,2
Photoelectric component production,2
Photoelectric component application,2
Photoelectrochemical cell,2
Photoelectric polymer,2
Optical inductance measurement,2
Photoelectric application,2
Photoelectric detection technology,2
Optical communication,2
Optical lens design,2
Optical and electrical,2
Optical and electrical engineering,2
Spectral analysis,2
Fiber optic component,2
Fiber optic cable system,2
Fiber optic sensing,2
Fiber sensing technology,2
Fiber laser,2
Optical network,2
Global positioning system,2
Holographic optical component,2
Conjugated polymer synthesis,2
Conjugate motion research,2
Renewable energy materials,2
Renewable energy management,2
Renewable energy application,2
Synthetic Chemistry,2
Synchronous engineering,2
Groundwater transport,2
Groundwater replenishment,2
Geosynthetics,2
Geosynthetics application,2
Geochemistry,2
Geophysics,2
Geophysics,2
Earthquake hazard analysis,2
Multi-objective design optimization,2
Multimedia production,2
Multibody dynamics,2
Health and Safety,2
Finite element analysis,2
Finite element method,2
Finite element structure analysis,2
Organic/inorganic film,2
Organic chemistry experiment,2
Organic solar cell material,2
Organic optoelectronic component,2
Organic photoelectric material,2
Organic optoelectronic materials and components,2
Organic light-emitting element,2
Organic electroluminescent element,2
Sewage engineering design,2
Tap water piping,2
Automation system design,2
Automatic measurement system,2
Self-assembling system,2
Natural language processing,2
Chromatics,2
Hemodynamics,2
Mobile communication network,2
Servo mechanism design,2
Low power circuit,2
Order rate hydrology,2
rapid prototyping,2
Material processing,2
Material optical electromagnetic properties,2
Material properties,2
Surface engineering,2
Material surface treatment,2
Introduction to Materials Science,2
Material electron microscopy,2
Analysis of mechanical properties of materials,2
Material testing and analysis,2
Strategic analysis,2
Decision theory,2
car,2
Car engine,2
Design of automobile automatic driving control system,2
Car internship,2
system design,2
System and control,2
lathe,2
Vehicle system theory and practice,2
Vehicle air conditioner,2
Vehicle control,2
Vehicle electronics,2
Vehicle steering system design,2
Vehicle suspension system design,2
Body sheet metal practice,2
Fire Safety,2
Anti-corrosion engineering,2
Two-phase flow,2
Other medical workers,2
Solid Waste,2
Nano mechanics,2
Nano Biomedical,2
Nano photon,2
Nanophotoelectric mechanics,2
Nano optical component,2
Nano measurement technology,2
Nanoelectronics,2
Nanoelectronic materials,2
Nano carbon material,2
Nano process technology,2
Nano detection analysis,2
Nanofiber,2
Microelectromechanical system,2
Rock mechanics and engineering,2
Rock engineering,2
Service management,2
River geomorphology hydraulics,2
Oil pressure,2
Wave theory,2
Mud sand motion mechanics,2
Object oriented programming,2
Logistics management,2
Physical geodetic survey,2
Physical mathematics,2
Property management,2
Internet of Things technology,2
Internet of Things technology and application,2
Direct methanol fuel cell,2
Silicon-based solar cell,2
Silicon based materials and component application technology,2
Social and technological development,2
Spatial statistics,2
Surface analysis,2
Surface plasma,2
Modern physics,2
Nearshore hydrodynamics,2
Near field optics,2
Gold oxide half element characteristics,2
Metal cutting,2
Metal forming,2
Metal forming technology,2
Metal material process,2
Metal surface treatment,2
Non-destructive testing technology,2
Non-destructive testing and evaluation,2
Non-volatile memory component,2
Amorphous material,2
Nonlinear mechanics,2
Nonlinear fiber optics,2
Nonlinear system,2
Nonlinear system analysis,2
Nonlinear dynamics,2
Signal measurement processing,2
Pattern recognition,2
Contract management,2
Indoor wiring practice,2
Interior design,2
Building physical environment,2
Architectural design,2
Flow,2
Flow heat transfer,2
Flow field control,2
Flow field stability,2
Rheology,2
Fluid wave theory,2
Fluid physics,2
Fluid measurement,2
Glass ceramic,2
scientific education,2
Earthquake resistant engineering,2
Actuator and sensor,2
English,2
Teaching English,2
