Var1,Freq
紀錄片編導,1
紀錄片賞析,1
美容,1
美國文學—書信,1
美術教育,1
美術理論,1
美術鑑賞,1
美髮,1
美學理論,1
英文口語訓練,1
英文字彙,1
英文新聞採訪寫作,1
英文演講,1
英文寫作,1
英文閱讀,1
英文辯論,1
英語口語溝通,1
英語演講與辯論,1
計量分析,1
計算理論,1
計算機工程,1
計算機視覺,1
計算機網路,1
軍事傳播,1
音效設計,1
音像紀錄,1
音樂,1
音樂及音效製作,1
音樂欣賞,1
音樂治療,1
音樂美學,1
音樂音效設計,1
音樂創作,1
音樂概論,1
音樂與音效,1
音樂與戲劇表演,1
音響技術,1
音響學,1
風險溝通,1
風險與危機傳播,1
飛航安全,1
修辭批評,1
倫理學,1
原住民宗教,1
原住民傳播,1
原住民影像研究,1
員工情緒管理,1
哲學詮釋學,1
唐宋詩詞,1
家庭電影,1
展演活動策辦,1
展演統籌,1
展演劇本寫作,1
展覽設計,1
展覽策畫與展覽工程,1
展覽藝術執行,1
弱勢族群文化研究,1
格網運算,1
泰雅族語,1
海報設計,1
海德格思想,1
消費文化研究,1
消費者決策模式,1
特效,1
特殊化妝造型,1
特殊印刷,1
特殊印刷學,1
特殊造型,1
特稿評論寫作,1
特稿與評論寫作,1
神學,1
紙材應用設計,1
訊息宣導設計,1
訊號傳輸,1
記錄導讀與製作,1
財務分析,1
財務管理,1
財經公關,1
財經新聞採訪寫作及專題報導,1
馬術,1
高階黑白攝影技法,1
健康行為科學,1
健康社區營造,1
健康促進,1
健康促進宣導,1
健康促進活動,1
健康傳播研究,1
健康傳播學,1
健康與醫病關係,1
剪接與後製流程,1
剪輯製作,1
副導,1
動畫研究,1
動畫美學,1
動畫專案企劃製作,1
動畫電影,1
動畫與視覺特效,1
動畫製作,1
動態造形,1
動漫文本敘事,1
區域研究,1
區域傳播與跨文化傳播,1
區域網路,1
唱片策略規劃,1
商用程式設計,1
商品攝影,1
商務溝通,1
商設計,1
商業設計,1
商業溝通談判,1
商業影片製作,1
商管類—技術變革與創新,1
商管類—統計方法,1
商管類—資訊理論,1
商管類—資訊與社會,1
商管類—管理資訊系統,1
國文,1
國防政策,1
國家電影制度,1
國貿理論與金融,1
國會及立法過程研究,1
國際企業,1
國際企業管理,1
國際印刷標準認證,1
國際金融,1
國際金融之總體經濟觀,1
國際原住民概要,1
國際財經分析,1
國際動態分析,1
國際組織,1
國際傳播實務,1
國際傳播廣告學,1
國際傳播議題,1
國際新聞分析,1
國際新聞報導,1
國際會展行銷,1
國際禮儀,1
國際關係理論,1
國際觀,1
基本設計,1
基礎/進階採寫,1
基礎化妝,1
基礎剪接,1
基礎採訪寫作,1
基礎新聞攝影,1
基礎劇場燈光設計,1
基礎影視攝影導演分析,1
基礎影像製作,1
專研特殊印刷:立體印刷,1
專案規劃,1
專案管理技術,1
專業倫理學,1
專業配音,1
專題寫作,1
專題攝影,1
彩妝師,1
情愛溝通,1
排球教練,1
排球裁判,1
排球運動,1
排程理論,1
排灣族文化及語言,1
排灣族語,1
採訪與寫作,1
採購專業,1
接觸語言學,1
救生教練,1
敘事研究,1
敘事認同,1
教育心理學,1
教育行政,1
教育活動推廣與執行,1
教育評量,1
教育傳播與科技,1
教育與傳播,1
教育領導,1
教學個案研發與個案教學研究,1
教學設計,1
教學節目及紀錄片製作,1
族群媒體與客家傳播,1
族群與移民研究,1
族群閱聽人研究,1
深度專題報導,1
混合實境,1
清代哲學與文化思潮,1
清代學術,1
現代影音製作,1
理研,1
理論教學法,1
產出與表達,1
產品造形策略,1
產品造型設計,1
產業分析,1
產業管理,1
產學合作,1
移民與健保政策,1
符號修辭與文化研究,1
符號與消費,1
組合語言,1
組織行政,1
組織行為學,1
組織理論,1
組織理論與管理,1
組織領導,1
組織營運與管理,1
統計資料分析,1
荷西林蒙,1
規劃與管理,1
訪談原理與實務,1
設計史,1
設計美編,1
設計素描,1
設計基礎,1
設計創業,1
設計策略,1
設計傳達與實務,1
設計與製作,1
設計學,1
軟體工程與管理,1
通俗文化,1
通訊理論,1
通訊傳播法律與政策,1
通訊傳播政策,1
通訊傳播政策法規,1
通訊傳播科技,1
通關實務,1
造形藝術,1
創意行銷,1
創意思考,1
創意思考訓練,1
創意思考與設計,1
創意商品製作,1
創意產業,1
創意產業概論與實務,1
創意設計,1
創意創新發展,1
創意發想,1
創意傳播行銷,1
創意與創新,1
創意與傳播,1
創意寫作,1
創意激發,1
創意繪圖,1
創新研究,1
創新商業模式,1
創新設計策略設計思考,1
創業投資,1
報刊編輯實務,1
報紙,1
報紙新聞專題採寫,1
報紙編輯,1
報業實務,1
報導文學,1
媒介,1
媒介生態,1
媒介全球化,1
媒介多工,1
媒介自律,1
媒介行銷管理,1
媒介政策與法規,1
媒介科技,1
媒介科技與社會發展,1
媒介科學,1
媒介哲學,1
媒介消費與閱聽人研究,1
媒介素養專題,1
媒介採訪寫作,1
媒介組織,1
媒介組織與管理,1
媒介發言,1
媒介策略研究,1
媒介經濟,1
媒介經濟學,1
媒介經營與創新,1
媒介經營與管理,1
媒介實務,1
媒介管理,1
媒介管理傳播科技,1
媒介與社會,1
媒體人力資源,1
媒體人力資源管理,1
媒體口語傳播,1
媒體公關管理,1
媒體公關與行銷,1
媒體公關與操作,1
媒體文化與社會,1
媒體市場分析近期專注於新媒體及傳播大數據研究,1
媒體平台企畫與製作,1
媒體生態與公關經營,1
媒體企劃實務,1
媒體合作與公關新聞議題操作,1
媒體安全,1
媒體言談,1
媒體典範與媒體經典,1
媒體法律實務,1
媒體政治經濟學,1
媒體政策,1
媒體研究,1
媒體英文,1
媒體計畫,1
媒體倫理,1
媒體倫理議題探究,1
媒體素養教育,1
媒體採訪﹑報刊編排﹑新聞學理與實務,1
媒體教學與設計,1
媒體產業,1
媒體規劃,1
媒體勞雇關係,1
媒體場域分析,1
媒體經濟,1
媒體經營與行銷,1
媒體經營與管理,1
媒體管理實務,1
媒體與文化研究,1
媒體與文化消費,1
媒體與事件主持實務,1
媒體與政治傳播,1
媒體與流行文化,1
媒體與創意產業研究,1
媒體製作,1
媒體編輯,1
媒體整合行銷,1
媒體整合行銷與異業專案合作,1
媒體關係,1
媒體類型與新聞製作,1
嵌入式多媒體系統應用,1
嵌入式系統,1
描述語言學,1
插畫,1
智慧財產管理,1
智慧財產權,1
智慧影像處理,1
棋盤遊戲開發,1
無所不在學習,1
無線及多媒體網路,1
無線通訊,1
無線通訊網路,1
無線資訊系統,1
短片研究及製作,1
程式語言,1
策展,1
策展規劃,1
策略規劃,1
華人文化思想與傳播,1
華人傳播與社會,1
華語,1
華語文學,1
華語電影,1
華語電影史,1
華語影視市場,1
虛擬攝影棚,1
虛擬攝影棚規劃製作,1
視訊,1
視訊處理,1
視訊壓縮,1
視唱,1
視覺人類學,1
視覺心理,1
視覺文化批評,1
視覺特效,1
視覺理論,1
視覺傳達設計﹑數位媒體設計﹑工業設計,1
視覺傳達設計研究,1
視覺資訊擷取,1
視覺監控,1
視覺影像設計,1
視覺藝術教育研究,1
視覺藝術概論,1
視覺藝術與文化研究,1
視聽傳播,1
詞彙語法,1
貿易,1
進度規劃及品質監控,1
進階採訪寫作,1
量化研究,1
量化研究方法,1
量化資料分析,1
量化與質化研究方法,1
雲端擬真算圖,1
黑白沖洗技術,1
傳統彩色沖洗技術,1
傳統經學,1
傳統戲曲現代化,1
傳媒管理,1
傳播心理,1
傳播文化研究,1
傳播行銷管理,1
傳播批判理論,1
傳播技能,1
傳播事業管理,1
傳播法律與文化政策,1
傳播社會學,1
傳播表演藝術,1
傳播思想史,1
傳播政策分析,1
傳播政策和法規,1
傳播政策法規,1
傳播政經學(電影),1
傳播研究,1
傳播研究方法—行為科學量的研究法,1
傳播科技—比較制度,1
傳播科技與社會文化變遷,1
傳播科技與產業研究,1
傳播美學,1
傳播英文,1
傳播問題分析,1
傳播理論符號學,1
傳播理論與文化,1
傳播理論與方法,1
傳播理論與研究方法,1
傳播理論與實務,1
傳播理論與實證,1
傳播產業研究,1
傳播產業創新管理,1
傳播產業與傳播科技,1
傳播產業廠商個案研究,1
傳播統計,1
傳播媒體相關,1
傳播匯流科技與新媒體,1
傳播新科技及電子媒介理論,1
傳播經營與管理,1
傳播資料庫處理,1
傳播資訊科技的使用與影響,1
傳播道德規範,1
傳播實務,1
傳播管理教育研究,1
傳播與文化,1
傳播與行為研究,1
傳播與行銷,1
傳播與法律,1
傳播與社區發展,1
傳播與社會研究,1
傳播與哲學,1
傳播與圖書影音導讀,1
傳播與網站設計,1
傳播與語藝理論,1
傳播與數位遊戲,1
傳播認同,1
傳播寫作與想像力,1
傳播學理論,1
微波,1
微電腦,1
微電影,1
微電影編導,1
微算機設計,1
意識形態及創造力,1
感性工學,1
感性運算,1
新科技與組織,1
新素養研究,1
新媒介科技,1
新媒體內容技術與設計,1
新媒體內容經營,1
新媒體使用者行為,1
新媒體社群,1
新媒體研究和閱聽人/網路社群分析,1
新媒體科技,1
新媒體商業模式,1
新媒體採訪,1
新媒體溝通,1
新媒體與社會發展,1
新媒體與社群媒體,1
新媒體與產業研究,1
新媒體與數位內容匯流,1
新傳播科技與政策,1
新聞公關,1
新聞分析,1
新聞文學,1
新聞自由的理論與實踐,1
新聞英文採寫,1
新聞原理及編輯,1
新聞框架分析,1
新聞案例採訪與報導,1
新聞採訪﹑成人教育,1
新聞採訪及寫作,1
新聞採訪與播報,1
新聞採訪與編輯,1
新聞採訪寫作與編輯,1
新聞採訪編輯,1
新聞報導攝影,1
新聞媒體研究,1
新聞傳播學系,1
新聞節目製作,1
新聞詮釋學,1
新聞實務,1
新聞實務與報業管理,1
新聞與科技,1
新聞與創傷,1
新聞播報與主持實務,1
新聞編排,1
新聞編採實務,1
新聞編輯製作,1
新聞編譯,1
新聞頻道自動化製播技術,1
新聞攝影﹑攝影記者,1
新興媒體研究,1
溝通倫理,1
溝通與組織管理,1
溝通與團隊合作,1
當代社會政治理論,1
當代社會問題研究,1
當代傳播問題研究,1
當代舞技巧-瑪莎葛蘭姆,1
當代藝術,1
當代藝術思潮與展演研究,1
節目主持,1
節目包裝設計,1
節目企劃與創意,1
節目行銷企劃,1
節目配音,1
經典詮釋與傳播,1
經濟史,1
經營策略,1
經營與管理,1
腳本設計,1
腳本寫作,1
葛羅托夫斯基,1
資料挖掘,1
資料庫應用,1
資料探勘與資料庫行銷,1
資料統計,1
資料處理,1
資料擷取,1
資訊,1
資訊工程,1
資訊心理學,1
資訊安全管理,1
資訊行為,1
資訊行銷,1
資訊技術,1
資訊系統,1
資訊系統開發,1
資訊系統與設計,1
資訊系統與資訊管理,1
資訊服務管理,1
資訊法律,1
資訊社會理論,1
資訊社會學,1
資訊政策,1
資訊科技政策,1
資訊科技應用,1
資訊計量學,1
資訊素養研究,1
