Var1,Freq
Helping skills,3
Gestalt treatment,3
Volunteer service,3
Mental and physical disorder service,3
Mentally handicapped welfare,3
Physical and mental disorder research,3
Little protection,3
Child and child protection,3
Child welfare,3
Children's social work,3
Children and families,3
Religious psychology,3
Legal and social work,3
Social worker supervision,3
Social worker management,3
Community organization and community development,3
Social work theory,3
Social research method,3
Social science research law,3
Social Issues,3
Social issues and policies,3
Social stratification,3
Social network analysis,3
Social Changes,3
Expressive art therapy,3
Juvenile crime,3
Youth social work,3
Youth problem,3
Youth welfare service,3
Technology and society,3
philosophy,3
family,3
Domestic violence and sexual assault prevention,3
Domestic violence prevention,3
Neuroeconomics,3
Mythology,3
Marriage consultation,3
Women's welfare,3
Education statistics,3
Poverty and social assistance,3
Urban research,3
Trauma treatment,3
Supervision,3
Hermeneutics,3
ANALYSE information,3
Group counseling,3
Chinese dialectology,3
Prison study,3
management,3
Cognitive behavioral therapy,3
Cognitive neuropsychological,3
Language psychology,3
Counseling and counseling psychology,3
Silver hair industry,3
Health benefits,3
Curriculum and teaching,3
Qualitative research method,3
School social worker,3
Counselor education,3
Consultation practice,3
Consultation and psychotherapy,3
Consultation and counseling,3
Nutrition,3
Environmental education,3
Workplace health psychology,3
Career reconstruction service,3
Medical sociology,3
Drug abuse,3
Human Resource Management and Development,2
Interpersonal communication and negotiation,2
Human physiology,2
Work sociology,2
Working pressure,2
Industrial psychology,2
Chinese literature,2
Chinese history,2
Chinese Buddhist History,2
Chinese literature,2
Public policy,2
Public management,2
Public health,2
public relationship,2
Juvenile crime,2
Juvenile crime and care system,2
Juvenile event processing,2
Psychophysics,2
Psychological measurement,2
Psychological test and assessment,2
Psychology and education statistics,2
Counseling,2
Psychotherapy,2
Psychological research method,2
Psychopharmacology,2
Cultural psychology,2
Cultural policy,2
Literary sociology,2
Literary theory,2
Literature and art,2
Program planning,2
Case evaluation,2
Japanese,2
Taiwanese aborigines,2
Taiwan Aboriginal History,2
Judicial psychology,2
Children's textbook teaching method,2
Early teacher training,2
folklore,2
National art,2
Folk literature,2
Folk belief,2
Criminal investigation,2
Crime prevention,2
Life history research,2
Biochemistry,2
Biodiversity,2
Career counseling and consultation,2
Eco-tourism,2
Ecology,2
National Health Insurance,2
Globalization research,2
Criminal Law,2
Criminal law,2
Multicultural issues,2
Multivariate statistical analysis,2
Peace and relaxation medicine,2
Annuity policy,2
Adult psychology,2
Addictive behavior,2
Old man,2
Elderly social worker,2
Elderly care,2
Elderly welfare topics,2
Elderly medicine,2
Geriatric psychology,2
administrative law,2
Administration,2
Administration,2
Partner and family therapy,2
Buddhism,2
Sand swim treatment,2
Disaster social work,2
System theory,2
Mental and Welfare Welfare Service,2
Physical and mental disorders and social work,2
Physical anthropology,2
child,2
Children and adolescents social work,2
Child and adolescent protection services,2
Child psychotherapy,2
Child psychological balance,2
Children's literature,2
Child and adolescent consultation,2
Child welfare service,2
Child and youth counseling,2
Child and woman welfare,2
Cross-strait relations research,2
Religious literature,2
Religious phenomenology,2
Religious and Aesthetic Studies,2
Gender psychology,2
Gender equality education,2
Gender sociology,2
Gender politics,2
Gender and law,2
Gender and violence,2
Sexual assault,2
Personality psychology,2
Legal sociology,2
attention,2
Substance abuse,2
Social worker ethics,2
Social work practice,2
Social worker internship,2
Community work agency internship,2
community service,2
Community education,2
Community organization research,2
Community development,2
Community resource link,2
Social work manpower development,2
Social work and law,2
Sociocultural anthropology,2
Social policy and social legislation,2
Social science research method,2
Social case,2
Social organization,2
Social statistics and research methods,2
Social statistics,2
Social class and social mobility,2
Social class and mobility,2
Development and application of social resources,2
Social welfare law,2
Social welfare policy analysis,2
Introduction to Social Welfare,2
Social welfare and social work,2
teens,2
Adolescent psychology,2
Youth social worker,2
Youth development,2
Youth and social work,2
Youth care and protection,2
Non-profit organization research,2
Non-profit organization management,2
Non-profit organization management and management,2
Security practice,2
Conservation biology,2
Health food function research,2
Urban and rural development,2
political economy,2
policy Analysis,2
Research methods and statistics,2
aesthetics,2
Teaching English,2
Risk sociology,2
Food nutrition,2
Case study,2
Case study,2
Aboriginal social work,2
Employee assistance program,2
Family support service,2
Family life education program design,2
Family and marriage counseling,2
Domestic violence issues,2
Family consultation,2
Family relationship,2
Family issues,2
Consumer culture,2
Consumer sociology,2
Consumer psychology,2
memory,2
Financial Management,2
Deviation behavior,2
Health inequality,2
Health care,2
Sense of knowledge,2
Commercial law,2
Business psychology,2
International relations,2
Marital violence,2
Women,2
Women's social work,2
Women's studies,2
Women's welfare service,2
Project management,2
Professional ethics,2
Emotional psychology,2
Emotional disorder,2
Narrative research,2
Educational Statistics Method and Application,2
Educational test and assessment,2
Teaching psychology,2
Teaching psychology,2
Instructional design,2
Ethnic research,2
modern literature,2
Phenomenological psychology,2
Rational science,2
theory,2
Immigration research,2
Cellular molecular biology,2
organization,2
Organization theory,2
statistics,2
Statistical Analysis,2
Statistical and quantitative research methods,2
Poverty issue,2
museology,2
Single parent family study,2
Media sociology,2
Test evaluation,2
Test preparation,2
Developmental psychopathology,2
Development of,2
Programming,2
Scouting education,2
Structural equation model,2
Chinese native psychology,2
Visual culture,2
Lexicology,2
Rural sociology,2
Garden management counseling,2
Stem cell science,2
AIDS social work,2
New social work,2
New immigrants,2
Emerging religion,2
Taoist,2
moral education,2
Group psychotherapy,2
Group dynamics,2
Group counseling and consultation,2
Group counseling and treatment,2
Han society,2
Welfare institution management type,2
Psychopharmacology,2
Internet psychology,2
Cognition and emotion,2
linguistics,2
Grammar,2
Counseling,2
Coaching principle,2
Silver hair activity design,2
Obstacle study,2
Ritual study,2
Mathematical cognition and learning,2
History of European thought,2
Health education,2
Health welfare policy,2
Research method,2
Qualitative research,2
Qualitative research method,2
Qualitative research,2
Preschool education,2
Learning psychology,2
Learning diagnosis and counseling,2
Learning and memory,2
Historical linguistics,2
Parent-child game therapy,2
Intimate relationship,2
Parental consultation,2
Relative research,2
Consultation,2
Consultative ethics,2
Consultant professional ethics,2
Consultation theory,2
Stress and emotional management,2
Application,2
Applied Statistics,2
Environmental anthropology,2
Phonology,2
Clinical social work,2
Hospice social work,2
Career psychology,2
Medical regulations,2
Police regulations,2
Experience education,2
Sightseeing anthropology,2
History of East Asian Seas in the 16th and 17th Centuries,1
China after 1949,1
ADHD,1
Aged care,1
Communication Policy,1
e health,1
EEG and ERP,1
fMRI,1
GIS,1
GIS and field investigation,1
GIS application,1
HIVAIDS,1
LTC,1
Mathematical psychology,1
Media Use,1
NPO management,1
Office application,1
Robust Estimator,1
SEM,1
General internal medicine,1
General male infertility and general urinary diseases,1
General mental illness,1
Human dispatch,1
Human time bank,1
Human Resource Management and Education Training Development,1
Human resources and local development,1
Human and community resource development,1
Population and regional policy,1
Population and labor migration,1
Population ageing and social security system,1
Population policy research,1
Population research,1
Population dynamics and family behavior,1
Population and social policy,1
Population and health,1
Demographic method,1
Demographic change and long-term care,1
Philosophy and Methodology of Humanities and Social Sciences,1
Human consumption technology application,1
Personality and social development,1
Personality psychology,1
Personality disorder research,1
Personality and social psychology,1
Personality,1
Psychology,1
Ethnography,1
Relationship between people and the environment,1
Interpersonal communication gender,1
Interpersonal communication and consultation,1
Interpersonal psychotherapy,1
Interpersonal process and interaction,1
Interpersonal relationship psychology,1
Functional cerebral angiography of humans and animals,1
Human memory,1
Human development,1
Human development and experiment,1
Human language and cognitive behavior,1
anthropology,1
Anthropological theory,1
human rights,1
Human rights research,1
Human rights education,1
Human rights issues,1
View of people,1
The History of Chinese and Western Art and Culture Exchange in the 18th Century,1
Ancient Chinese,1
Oral history,1
Dagongism,1
Oceania ethnography,1
Cello playing and teaching,1
Brain function angiography,1
Colorectal surgery,1
University Community Partnership Research,1
University evaluation,1
Feminist methodology,1
Feminist archaeology,1
Feminism and sex,1
Women-related growth issues,1
Women and politics,1
Pediatric urology,1
Working child development and counseling,1
Working memory,1
Work motivation,1
Work mood,1
Business and Organizational Psychology,1
Industrial social work,1
Industrial sociology,1
Industrial and organizational psychology,1
Mental health issues for women with infertility,1
Chinese,1
A Comparative Study of Pure Land Science between China and Japan,1
History of China-Taiwan-Japan Relations,1
Chinese and Western food cooking,1
Middle East Studies,1
Central and Eastern European Social Studies,1
Central and Eastern European Regional Studies,1
Mainland China Studies,1
Chinese cultural history,1
Chinese historical literature,1
Chinese national history,1
Early Chinese Dynasty Archaeology,1
Southwestern minority in China,1
Chinese religion,1
Chinese Southeast Asian Ethnography,1
Chinese society,1
Chinese society and Taiwanese business research,1
China's urban and rural changes,1
History of Chinese thought,1
Chinese research,1
Chinese Philosophy,1
Modern history of China,1
General history of China,1
China's development,1
Political Analysis of China's Economic Reform,1
Chinese history,1
Chinese Muslim national society and culture,1
Middle class,1
Middle class sociology,1
Secondary student counseling,1
Lieutenant student counseling,1
Chinese cuisine,1
Middle school,1
Intervention plan,1
Interventional research,1
"Endocrine, etc.",1
Endogenous cannabinoid signaling and its effect on perception,1
Endoscopic surgery,1
civil society,1
Civil and social work,1
Public anthropology,1
Public annuity system,1
Public administration,1
Public administration and policy,1
Public governance and crisis management,1
Public policy analysis,1
Public policy and administration,1
Public organization management,1
Public management public governance,1
Public Health and International Nutrition Research,1
Public health,1
Public relations and social resources,1
Apartment building organization and development,1
Molecular Biology,1
Early molecular diagnosis,1
Molecular epidemiology,1
Molecular Structure,1
Analytical psychotherapy,1
Catholicism and Taiwanese tradition and emerging religious dialogue,1
Natural anti-tumor machine,1
Tai Chi,1
Teenage girl,1
Juvenile delinquency and care,1
Juvenile delinquency,1
Juvenile law,1
Juvenile social work,1
Juvenile welfare service,1
Especially psychopathology and psychotherapy,1
Psychosomatic medicine,1
Psychological science,1
Psychological measurement and research methods,1
Psychological measurement and statistics,1
Psychometrics and statistics,1
Psychometrics,1
Psychological education,1
Psychological statistics,1
Psychological trauma treatment,1
Mental health therapy,1
Psychological measurement and statistics,1
Psychological measurement statistics,1
Psychological measurement and statistics,1
Psychological assessment,1
Psychological test and statistics,1
Psychological biography,1
Psychology,1
Psychological experiment,1
Psychology and neuroinformatics,1
Psychology and counseling,1
Psychological drama,1
Mental health and stress management,1
Psychological methodology,1
History of psychology,1
Psychology related fields,1
Introduction to Psychology,1
Psychological experiment,1
Psychology and life,1
Psychology and Christian faith,1
Psychological counseling and treatment,1
Development of mental theory,1
Cardiac catheterization,1
Heart ultrasound examination,1
Philosophy of mind,1
Spiritual yoga,1
Outdoor discussion design and implementation,1
Sign Language,1
History of cultural human theory,1
Cultural geography,1
Cultural activism,1
Cultural beliefs and psychology,1
Cultural policy research,1
Cultural performance,1
Cultural nationalism and identity,1
Cultural theory,1
Culture Industry,1
Cultural industry research,1
Cultural ritual,1
Cultural and creative industries,1
Introduction to Cultural and Creative Industries,1
Cultural and creative industries and marketing,1
Cultural creative design,1
Cultural communication,1
Cultural economy and policy,1
Cultural economics,1
Cultural asset preservation and museum studies,1
Cultural assets and administration,1
Culture and gender studies,1
Culture and society,1
Culture and health,1
Culture and media research,1
Culture and identity,1
Culture and power,1
Cultural issues,1
Text recognition,1
Civilization process,1
Civilization process theory,1
Cultural relics mapping technology,1
Liberal arts expertise classification,1
Creative writing,1
Program,1
Design,1
Program design and planning,1
Program evaluation planning and execution,1
Program management,1
Japanese (cross) regional study,1
Japanese Tiantai ¹¬ paper research,1
Japanese Literature - General,1
Japanese elderly welfare,1
Japanese society,1
Japan Economic and Social Research,1
Comparative literature,1
Comparative foreign policy,1
Compare East Asian welfare policy,1
Comparative politics,1
compare research,1
Comparative colonial history,1
Comparative source,1
Aquatic processing chemistry,1
Aquatic enzyme,1
Aquaculture,1
Aquatic entomology,1
Fire remnant,1
Fire ant ecology,1
Parenting,1
Parental education and early childhood development,1
world history,1
World ethnography,1
World economic system theory,1
Intergenerational program,1
Substance abuse,1
Classics,1
Classical poetry,1
Ancient Egyptian studies,1
Taiwan Catholic History,1
Taiwan national history,1
Taiwanese ethnography,1
Taiwanese folk beliefs,1
Research on the Social Life of Taiwan Folk Beliefs,1
Taiwan Archaeology,1
Taiwan Archaeology,1
Taiwan social history,1
Taiwan Social Welfare Research,1
Taiwan's political development,1
Taiwan Music Research,1
Taiwan Aboriginal Society,1
Taiwan's aboriginal culture and literature,1
Taiwan Christian History,1
History of ethnic relations in Taiwan,1
Modern history of Taiwan,1
Taiwan's economic and social history,1
A Comparative Study of Taiwanese and Southeast Asian Languages ??in Southeast Asia,1
Historiography,1
Historical method,1
History of History and Methodology,1
Judicial psychological balance,1
Judicial justice,1
Judicial social worker service,1
Judicial social service,1
Judicial protection social work,1
Justice and social workers,1
Foreign language literature,1
Foreign marriage immigration national practice,1
Disability and rehabilitation consultation,1
Dementia care,1
Dementia care and social work,1
Dementia nutrition metabolism,1
Lost and sad consultation,1
Parallel computing,1
Pingpu,1
Young children's social development,1
Preschool education activities design,1
Preschool education,1
Early childhood development,1
Young children education,1
Kindergarten curriculum development activities design,1
Music education for children and children,1
Early childhood curriculum and teaching,1
Child learning assessment,1
Early childhood learning environment and design,1
Child read and write development,1
Childhood physical fitness,1
Childish Education / Overseas Chinese Teacher Training,1
Kindergarten curriculum design,1
Native social psychology,1
Positive psychological capital,1
Mindfulness and psychotherapy,1
Mindfulness therapy,1
Philosophy of justice,1
Democratic politics,1
Democratic constitutionalism,1
Civil law,1
Folk medical,1
National literature,1
National literature research,1
National geography,1
Ethnography and field investigation,1
Ethnic policy,1
Ethnic policy research,1
Ethnomusicology,1
Ethnic problem,1
National Education,1
Nationality and sightseeing,1
Ethnographic research,1
Introduction to ethnography,1
Ethnographic classics,1
Ethnographic film,1
Ethnographic translation workshop,1
Introduction to National Linguistics,1
Ethnic music and dance,1
Poll,1
Sustainable consumption,1
Sustainable development,1
Criminal psychology and security protection,1
Criminal behavior research,1
Crime prevention,1
Crime problem,1
Crime prediction,1
Criminological theory,1
Criminal correction theory and practice,1
Criminal correction,1
Biochemistry,1
Life and death,1
Life and death and hospice care,1
life sciences,1
Bioethics,1
Bioethics education,1
Life writing,1
Life history analysis,1
biology,1
Biological psychology,1
Biotechnology,1
Biotechnology and society,1
organism count,1
Biostatistics,1
Biopsychiatry,1
biology,1
Lifestyle study,1
Life counseling,1
Career and career counseling,1
Career theory,1
Career development education,1
Career counseling and study counseling,1
Career counseling,1
Career Coordination and Vocational Psychology,1
Career consultancy study,1
Career counseling,1
Career career information and application,1
Physiological feedback and neural feedback,1
Ecological anthropology,1
Ecological education,1
Ecological rehabilitation and management of protected areas,1
Endocrine disease such as thyroid,1
White collar crime,1
Target selection,1
Stone analysis,1
Legislative theory,1
Stereo vision,1
Appointment management,1
Corporate safety culture and atmosphere,1
Corporate social work,1
Corporate social responsibility,1
Corporate strategy and organizational development,1
Business management,1
Business and culture,1
Business consultation,1
Planning,1
Islam,1
Leisure sociology,1
General education,1
Global inequality,1
Globalization theory,1
Globalization issues,1
Global production network,1
Global Aboriginal Health and Wellness Policy,1
Shared resource management,1
Criminal justice,1
Criminal science information,1
Criminal procedure law,1
Criminal Correction Act,1
Indonesia,1
Indonesian research,1
Indian Buddhist history,1
Crisis management mechanism construction and security management,1
Crisis and suicide prevention,1
Crisis management,1
Crisis and stress management,1
Crisis consultation and counseling,1
Risk assessment,1
Various medical chronic diseases,1
Special issues for the merger of poor domestic violence,1
Comrade research,1
empathy,1
Factor analysis,1
Localization and globalization,1
Local autonomy,1
Local social research,1
Regional development,1
Regional research,1
Geographic information and data processing,1
Geographic information system,1
Landscape archaeology,1
Diversity / Disaster / Women / Family / Aboriginal Social Workers,1
Multicultural early childhood education,1
Multicultural support professional,1
Multicultural and social work,1
Multiculturalism and education,1
Multiculturalism and ethnic issues,1
Diverse interpersonal relationship development and management skills,1
Diverse family social work,1
Multiple adjuvant therapy,1
Multicultural consultation,1
Multimedia application integration,1
Multi-level model analysis,1
Multivariate analysis,1
Safety and protection,1
Placement service,1
Annuity system,1
Adult and higher education,1
Adult and advanced education,1
Adult psychotherapy,1
Adult teaching role and strategy,1
Adult and elderly psychological assessment and treatment,1
Adult clinical psychology,1
Addiction behavior research,1
Addiction and cognition,1
Nursery service,1
Baby-care practice,1
Collection research,1
Early treatment of social work,1
Early treatment research,1
Secondary data analysis,1
Death psychology and consultation,1
Stigma and discrimination,1
Elderly psychosomatic medicine,1
Elderly psychology and consultation,1
Elderly medication safety,1
Elderly leisure and recreation,1
Elderly service,1
Elderly service needs assessment,1
Physical therapy for the elderly,1
Direct service for the elderly,1
Elderly community care,1
Social work and welfare services for the elderly,1
Elderly long-term field integrated care model,1
Elderly protection,1
Elderly protection service,1
Elderly activity plan design,1
Elderly activity design,1
Old man property,1
Elderly health,1
Elderly health and long-term care,1
Elderly health and care,1
Healthy fitness for the elderly,1
Introduction to the education of the elderly,1
Elderly care agency environmental facilities,1
Elderly welfare research,1
Elderly welfare policy,1
Old people and physical and mental disorders,1
Elderly and management of the disabled,1
Old man and law,1
Elderly and community services,1
Old age cognition,1
Seniors consultation,1
Geriatrics,1
Elderly care,1
Elderly nursing,1
Ageing,1
Elderly economic security,1
Geriatric medicine,1
Old clothes,1
Lao Zhuang philosophy,1
archeology,1
Self-growth and exploration,1
Self-narrative,1
Self-narrative research,1
Self-harm and suicide,1
Self-concept,1
Self-concept development,1
Self-identity development,1
Self-awareness,1
Self-awareness and exploration,1
Suicide prevention and treatment strategy,1
Autism psychopathology,1
Early diagnosis validity of autism,1
Self-esteem research,1
Nature Center Management and Management,1
Natural ecological explanation,1
Natural resources and environment,1
Natural resources and environmental economy,1
Nature and society,1
Natural experience,1
Administrative enforcement law,1
Administration and law,1
Behavior analysis,1
Behavior change technology,1
Behavioral therapy,1
Principle of behavioral therapy,1
Behavioral science research,1
Behavioral science research,1
Behavioral finance,1
Behavioral problems and social adaptation,1
Behavioral sleep medicine,1
Behavioral correction,1
Behavioral pharmacology,1
Western music research,1
History of Western Philosophy,1
Western history,1
Partner therapy,1
Partner and family therapy,1
Partner and family therapy,1
Partner consultation,1
Partner consultation topic,1
Construction and management,1
Buddhism,1
Buddhist philosophy research,1
Dialogue between Buddhism and Religion,1
Buddhist medicine,1
"Immunology, etc.",1
Judgment and decision,1
Judgment and decision making,1
Helping relationship,1
Zhuang studies,1
Gestalt therapy,1
Gestalt therapy communication and analysis therapy,1
Metaphysics,1
Volunteer management and service design,1
Volunteer service research,1
Volunteer service management,1
Volunteer service and volunteer management,1
Volunteer service and service learning,1
Volunteer service and management,1
Discipline,1
Critical Jurisprudence and Administrative Law,1
Critical cultural studies,1
Critical education,1
Technology and society,1
Technology and measurement methods,1
Technical education,1
Projection test,1
Daily news and news production,1
Decision psychology,1
Decision science,1
Decision neuroscience,1
Decision making and judgment,1
Sand table treatment,1
Growth after the disaster,1
reconstruction,1
Post-disaster reconstruction,1
Disaster geography,1
Disaster prevention,1
Disaster environment education,1
Disaster management,1
Disaster management,1
Disaster and trauma psychology,1
Catastrophic social worker,1
Systematic taxonomy,1
System cooperation student counseling,1
System theory and family,1
System Management,1
System Theory,1
Physical and mental pressure,1
Career reconstruction and long-term care for people with disabilities,1
Residents with disabilities,1
Mental and physical disorder policy,1
Mental and physical disorders policy and research,1
Physical and mental disorders and other fields,1
Physical and mental disorder practice,1
Mental and Welfare Welfare Services and Employment Rights,1
Mental retardation welfare study,1
Mental and physical obstacles welfare and social work,1
Obstacle employment,1
Body rhythm,1
Disaster prevention education,1
Control plan design and evaluation,1
Asian Studies,1
User experience,1
Attachment and independence,1
Dependency and multicultural issues,1
Attachment and interpersonal relationship,1
Little social work,1
Child protection social work,1
Child protection supervision,1
Child protection medical care,1
Child policy and service,1
Child abuse and protection,1
Children and children,1
Child treatment,1
Little deviation behavior counseling,1
Child welfare service,1
Child welfare and human rights,1
Little counseling,1
Little counseling practice,1
