Var1,Freq
Mathematics Education and Information Technology,4
Mathematics course,4
Mathematical learning,4
Fuzzy mathematics,4
Composite material,4
Pell theory,4
Thin film physics,4
Catalyst chemistry,4
Artificial intelligence,3
Atmospheric chemistry,3
Wavelet theory,3
inequality,3
Asymmetric synthesis,3
Neutron scattering,3
Mesoscopic physics,3
Analytical,3
Separation technique,3
Cosmetic chemistry,3
chemical engineering,3
Chemical biology,3
Chemical physics,3
Chemistry education,3
Inverse problem,3
Kinetics,3
astronomy,3
Astronomy and astrophysics,3
Capillary electrophoresis,3
Algebraic combination,3
Semiconductor physics experiment,3
life sciences,3
Bioanalytical chemistry,3
Biotechnology,3
Biosensor,3
Biomass spectrometry,3
Shengji Optoelectronics,3
Biomedical materials,3
Photoelectric physics,3
Organic spectrum analysis,3
Spintronics,3
Materials Analysis,3
Solid mechanics,3
Nanotechnology,3
String theory,3
Topology,3
Topology,3
Physical chemistry experiment,3
Physics teaching,3
Physical mathematics,3
Nonlinear partial differential equation,3
Nonlinear dynamics,3
Calculating algebra,3
Computational Fluid Dynamics,3
Computing theory,3
computer science,3
Nuclear physics,3
Atomic and molecular physics,3
Nuclear magnetic resonance,3
Vacuum technology,3
Coordination Chemistry,3
Polymer synthesis,3
Theoretical high energy physics,3
Statistical Analysis,3
statistics,3
Soft condensed physics,3
Program language and compilation system,3
Crystallography,3
Supramolecular Chemistry,3
Quantum transmission,3
ANALYSE information,3
Data exploration,3
Information education,3
Laser chemistry,3
Laser physics,3
Computer network,3
Consolidation analysis,3
Algorithm and computational theory,3
Linear mode,3
Complex variable function theory,3
Mass spectrometry,3
Condensed matter physics,3
Machine learning,3
Stochastic analysis,3
Optimization theory,3
Applied Statistics,3
Sugar chemistry,3
Drug design and synthesis,3
Neural network,3
X-ray crystallography,2
Artificial intelligence and expert system,2
Atmospheric electricity,2
Wavelet analysis,2
Engineering Mathematics,2
Neutron and X-ray diffraction,2
Molecular spectrum,2
Molecular beam epitaxy,2
Molecular physics,2
Bifurcation theory,2
Chemical organism,2
Chemistry - Biochemistry,2
Chemical mathematics,2
Natural ingredients,2
Solar battery,2
Algebra,2
Semiconductor laser,2
Classical analysis,2
Integrable system,2
Parallel computing,2
Biochemical pharmacology,2
biology,2
biomaterials,2
Physiology,2
Biomedical sensing,2
Graphene,2
Optical materials and components,2
optical design,2
Spectral analysis,2
Synchrotron radiation,2
Earth Science,2
Cosmology,2
Finite element method,2
Organic analysis,2
Organic Chemistry and Materials Chemistry,2
Organic chemistry experiment,2
Organic spectrum,2
Synthesis and reaction of organometallic compounds,2
Marketing management,2
Immunology,2
Cold atomic physics,2
Li Qun and Li Algebra,2
Decision theory,2
Symplectic geometry,2
Solid state physics experiment,2
Solid state nuclear magnetic resonance,2
Nano photoelectric,2
Nanostructure,2
Raman scattering,2
Topology,2
Physics - Mathematical Physics,2
Spatial statistics,2
Surface physics and magnetic physics,2
Performance theory,2
Approximation theory,2
Near ring,2
Metal cluster chemistry,2
Non-smooth analysis,2
Quality control,2
Fluid mechanics calculation,2
Science teaching and learning,2
Scientific study,2
Computing creature,2
Computed geometry,2
Computational Mathematics,2
Atomic molecular optics,2
Atomic molecular spectroscopy,2
Atomic and molecular physics,2
Nuclear physics,2
Special function,2
Matrix theory,2
Neural network,2
Signal processing,2
Polymer physics,2
High energy physics and field theory,2
Advanced calculus,2
Upper atmosphere,2
High pressure physics,2
Business management class - statistical method,2
National Primary School Mathematics Teaching Material,2
Elementary particle phenomenology,2
Basic Mathematics,2
Queuing theory,2
Control theory,2
Liquid crystal,2
Liquid crystal material,2
Liquid crystal physics,2
Liquid crystal physics and optics,2
LCD Monitor,2
Theoretical calculation,2
Theoretical computational chemistry,2
Theoretical atomic physics,2
Theoretical quantum optics,2
Theoretical gel physics,2
Combined design,2
Combination optimization,2
Statistical mechanics,2
Statistics and applications,2
Statistical analysis,2
Statistical learning,2
Statistical consultation,2
Protein engineering,2
Proteomics,2
Soft substance,2
Ceramic material,2
Field theory and particle physics,2
geometry,2
geometry,2
General experiment,2
General biology,2
Optimal segmentation,2
Optimization theory,2
No parent regression,2
No parent regression analysis,2
Inorganic synthesis and reaction,2
Porphyrin chemistry,2
Ultrafast optics,2
Ultrafast laser spectroscopy,2
Superlattice physics,2
Superconductor physics,2
Quantum component,2
Cloud computing,2
Catalytic reaction,2
Microwave chemistry,2
New drug development,2
Group test theory,2
Analytical number theory,2
Database system,2
Data structure,2
Information Engineering - Computer Network,2
Information security,2
Information system,2
Information integration teaching,2
Game programming,2
Operations research,2
Ergodic theory,2
Laser technology,2
Battery material,2
Radio astronomy,2
Computer-aided learning and teaching,2
Plasma physics,2
Ionospheric physics,2
Graphic theory,2
Graph theory,2
Experimental condensed physics,2
Game theory,2
Game theory,2
magnetic,2
Magnetic physics,2
Operator algebra,2
Arithmetic geometry,2
Management mathematics,2
Web Design,2
Enzyme chemistry,2
Enzyme,2
Instrumental analysis chemistry,2
Instrumental analysis experiment,2
Numeral Calculations,2
Numerical optimization,2
Numerical Simulation,2
Mathematical logic,2
Mathematical analysis,2
Mathematical history,2
Mathematical proposition,2
Mathematical concept development,2
Course design and teaching materials in mathematics,2
mathematical model,2
Introduction to Mathematics,2
Introduction to Data Science,2
Fuzzy theory,2
Thermodynamics,2
Coding,2
Complex geometry,2
Complex variable function theory,2
Mass spectrometry,2
Condensed physics experiment,2
Condensation theory,2
Condensation experiment,2
Physical experiment,2
Probability theory,2
Integral equation,2
Stochastic process and distribution theory,2
Applied Chemistry,2
Environmental Engineering,2
Environmental Analysis,2
Environmental analytical chemistry,2
Environmental education,2
Environmental statistics,2
Cancer biology,2
Clinical chemistry,2
Thin film technology,2
Ion physics,2
Discrete dynamic system,2
Drug Synthesis,2
Drug design,2
Drug delivery,2
catalyst,2
logic,2
Logic and mathematical thinking,2
3D computer animation film and post-production editing effect and music sound production,1
3D and real-time synthesis,1
Bench-top nanomaterial,1
Boltzmann Equation,1
Cluster algebra and combination problems in algebra and geometry,1
CP destruction,1
CR Geometry and Geometry Analysis,1
Differential Equations,1
DNA-gold complex,1
Statistical Analysis of DNA Sequences and Research on Nonlinear Mechanical Systems,1
Elastic mechanics model of DNA,1
Formulation design,1
Green analytical chemistry,1
HPLC,1
HPM,1
ICP-MS,1
Java programming language,1
Kinetic theory,1
LCD and touch panel design,1
Levy white noise analysis,1
Linux system,1
MRI temperature measurement,1
Nonlinear Fourier analysis,1
Painleve equation,1
PLC application,1
Quantum groups,1
RFID information system,1
Scientific Computing,1
Skin delivery,1
X-ray quantum optics,1
X-ray operation,1
X-ray absorption spectroscopy,1
X-ray absorption spectroscopy,1
X-ray scattering physics and material structure identification,1
X-ray laser,1
X-ray diffraction crystal structure analysis,1
X-ray diffraction application,1
£^ spectroscopy,1
General and cancer pain care,1
General pediatric disease,1
Secondary planning,1
Second Order Elliptic and Parabolic Differential Equation Problems,1
Two-dimensional materials and their heterostructures,1
2D material electronic component fabrication and measurement,1
Mechanics,1
3D image reorganization,1
Civil engineering,1
Civil material,1
Soil fertility,1
Geotectonics,1
Atmospheric gas glue,1
Atmospheric telemetry,1
Large domain analysis,1
Big hadron collided with new physics,1
Phenomenology of the Big Hadron Collider,1
Big data analysis,1
Evaluation of biological activity of small molecule compounds,1
Small molecule instant or rapid analysis method development,1
Pediatric neurological disorders,1
Wavelet Analysis Wavelet,1
Interference method,1
Real estate law,1
Discontinuous finite element method,1
Unequal variation,1
Asymmetric reaction development and natural product synthesis,1
Asymmetric organic catalysis,1
Asymmetric organic catalytic reaction,1
Asymmetric Catalysis,1
Asymmetric carbon-carbon and heterocyclic cyclization,1
Invariant theory,1
Neutron and X-ray scattering,1
Chinese herbal medicine,1
Chinese herbal medicine chemistry,1
Chinese herbal medicine screening platform,1
Medium and high energy physics,1
Secondary education internship course,1
Heavy metal analysis of traditional Chinese medicine,1
Thermoelectric properties of intermetallic and semiconducting materials,1
Internal Medicine,1
Molecular Biology,1
Molecular biotechnology,1
Molecular biology,1
Molecular spectroscopy and surface and colloid chemistry,1
Molecular spectroscopy,1
Molecular beam epitaxy,1
Molecular motor,1
Molecular dynamics computer simulation,1
Molecular configuration 3D printing,1
Molecular simulation,1
Molecular detection,1
Molecular medicine,1
Subbiology,1
Analytical chemical method development,1
Analytical chemistry,1
Analytical method,1
Analysis topology,1
Analytical instrument design,1
Decentralized system,1
Fractional plan,1
Fractional calculus,1
Separation method development,1
Isolation and Purification,1
Homogeneous catalysis,1
Chemical technology,1
Compound semiconductor materials and components,1
Cosmetic analysis,1
Cosmetic formula chemistry,1
Cosmetic development,1
Cosmetic manufacturing,1
Cosmetics inspection,1
Chemical reaction kinetics theory,1
Chemical physics and its application,1
Chemical dynamics,1
Development and improvement of chemistry textbooks,1
Chemistry education experiment,1
Chemical microsensor,1
Chemical sensor,1
Chemical information,1
Chemoprevention,1
Chemical instrument analysis,1
And the treatment and design of osteoporosis drugs,1
Inverse eigenvalue problem,1
Reaction diffusion equation,1
Astronomical chemistry,1
Astronomical science education,1
Astronomical instrument,1
Astronomical observation,1
Natural materialization,1
Natural synthesis,1
Natural synthetic design,1
Purification and identification of natural substances and antioxidant activity,1
Natural product development,1
natural medicine,1
Natural Products Chemistry,1
Celestial mechanics,1
Space physics,1
Space physics,1
Solar cell dye,1
Hole material,1
Pay special attention to the physical mechanism of morphology and behavior in survival adaptation,1
Focus on research related to classification,1
Psychometrics,1
Capillary electrophoresis,1
Soil and water conservation,1
Hydraulic engineering,1
Hydrothermal synthesis,1
Water environment chemical analysis,1
Host and guest chemistry,1
Mainly including B physics,1
Algebraic combination,1
Algebraic Geometry Lie Group and Lie Algebra,1
Processing complex geometry and algebraic geometry problems analytically,1
Chemically studying the process of protein misfolding in living organisms,1
Study on the mechanical properties of nanomaterials and biological samples by atomic force microscopy,1
Microorganism,1
Convex analysis,1
Effective natural cosmetics development,1
Functional Nanoparticle Analysis and Application,1
Design and synthesis of functional polymers,1
Functional saccharide chemistry,1
Including secondary planning,1
Harmonic analysis on semi-simple Lie groups,1
Semiconductor components and process integration,1
Semiconductor component processing and measurement,1
Semiconductor optoelectronics,1
Semiconductor photoelectrochemistry,1
Semiconductor optics,1
Semiconductor optical properties,1
Semiconductor material,1
Semiconductor material analysis,1
Semiconductor nano components and nanotechnology,1
Semiconductor physics and components,1
Semiconductor dry film photoresist design,1
Semiconductor theory,1
Semiconductor quantum dot,1
Semiconductor lithography process,1
Semiconductor laser physics,1
Semiconductor electromagnetic effect,1
Semiconductor process technology,1
Semiconductor process experiment,1
Semiconductor thin film analysis,1
Paleontology,1
Reliability improvement,1
Integrable system,1
Surgery,1
Huge amount of data,1
Huge amount of data analysis,1
market survey,1
Brown motor,1
Parallel/decentralized operation,1
Parallel computing physics,1
Parallel operation,1
Flat panel display technology,1
Positive and negative electron pair,1
Perpetual chemistry,1
melon,1
Biochemical engineering,1
Chemical reactions of anions and cations of biochemical related molecules,1
Biochemical sensor,1
Biochemical and biomedical analysis,1
Biochemical instrumental analysis chemistry,1
Biochemical mass spectrometry,1
Life science concept learning,1
Biological machine,1
Biomolecular modification,1
Biomolecular modification bond,1
Biological analysis,1
Biological and organic mass spectrometry,1
Biological and material analysis,1
Biodegradable polymer design synthesis,1
Bio-biochemistry,1
Biospectral technology,1
Biogeochemistry,1
Biodiversity,1
Bioorganic Chemistry and Its Application,1
Biological materialization,1
Biophysical experiment,1
Biopolymer chemistry,1
Biostatistics,1
Construction of a biochip platform,1
Biological structure,1
Biosensor design,1
Bioelectron transfer,1
Biological pattern,1
Statistical analysis of biological image data,1
Biomagnetic field application,1
Biofilm structure,1
Biomass spectrometry and proteomics,1
biology,1
Biological detection,1
Bioassay technology,1
Biological conversion,1
Biomedical statistics,1
Biomedical information,1
Biomedical mass spectrometry,1
Life science,1
Physiologically active platform,1
Production schedule,1
Trace fossilology,1
Ecological statistics,1
Ecology,1
Biomass utilization,1
Biomass material,1
Biomedical analysis,1
Health doctor,1
Biomedical NMR,1
Biomedical mathematical model,1
White dwarf star dust disk,1
White noise analysis,1
Exchange group,1
Switched network,1
Megahertz optics,1
Photon chemistry,1
Photon physics,1
Photonic crystal component design and simulation,1
Photolysis dynamics,1
Light scattering,1
Photolysis kinetics,1
Light information processing,1
Light clamp application,1
photoelectric,1
Photoelectric engineering,1
Optoelectronic component,1
Photoelectrochemical analysis,1
Photoelectric semiconductor materials and component physics,1
Optical Technology,1
Photoelectric material physics,1
Optoelectronics Technology,1
Photoelectric polymer,1
Photoelectric polymer material,1
Photoelectricity measurement,1
Photoelectric film,1
Optical physics,1
Optical polymer,1
Optical design and experiment,1
Optical experiment,1
Optical microscopy,1
Optical tweezers,1
Light detection,1
Spectral technique,1
Spectral dynamics,1
Spectroscopy and photochemistry,1
Biomedical applications of spectroscopy and imaging,1
Spectral instrument analysis,1
Photocatalyst,1
Photocatalyst molecular crystal,1
Photocatalytic reaction,1
Fiber optics,1
Fiber laser,1
world Wide Web,1
Global environmental change,1
Holographic grating,1
renewable energy,1
Synthetic Chemistry,1
resolve resolution,1
Synthetic method development,1
Synthesis and evaluation of biological activity,1
Cooperative game theory,1
Cooperative dialogue theory,1
Isotope hydrogeology,1
Application of synchrotron light source in chemical research,1
Synchrotron radiation spectrum,1
Synchrotron radiation soft X-ray physical chemistry,1
Coherent radiation,1
Geochemistry,1
Earth and planet internal matter,1
Geophysics,1
Geophysical exploration,1
Earth fluid mechanics,1
Earth science education,1
Stratigraphy,1
geology,1
Multiple comparisons,1
Multiple decision theory,1
Multigrid method,1
Multi-configuration perturbation theory,1
Multimedia system,1
Multimedia software application,1
Multimedia programming,1
Multimedia data analysis,1
Multimedia application and development,1
Polynomial equation,1
Multi-layer neural network,1
Multiple complex analysis,1
Multiple complex function theory,1
Multibody physics theory,1
Multibody theory,1
Inventory theory,1
Universe and astronomy,1
Cosmology and particle physics,1
Cosmology and gravity theory,1
Theoretical studies on cosmology and general relativity and large-scale structures,1
Finite element analysis,1
Finite element method,1
Finite geometry,1
Finite group representation theory,1
Finite body theory,1
Organic asymmetric catalytic synthesis,1
Structural analysis of organic compounds,1
Organic Chemistry and Chemical Biology,1
Organic Chemistry and Biochemistry,1
Organic Chemistry and Organic Materials Chemistry,1
Organic chemical reaction,1
Organic chemical synthesis,1
Organic and organometallic chemistry,1
Organic and material chemistry,1
Organic reaction,1
Organic natural synthetic chemistry,1
organic solar battery,1
Organic semiconductor materials and optoelectronic components physics,1
Organic semiconductor and perovskite material related components and various basic physical phenomena,1
Organic optoelectronic semiconductor components and physics,1
Organic synthetic chemistry,1
Development of new drugs for organic synthesis and bio-organic chemistry,1
Organic synthetic natural product synthesis,1
Organic synthesis and the synthesis of important natural substances,1
Organic synthesis expertise,1
Organic polycyclic hydrocarbon,1
Organic and polymeric material chemistry,1
Organic chemistry,1
Organometallic synthesis,1
Organometallic synthesis and anticancer drug synthesis,1
Organometallic catalysis,1
Organometallic electroluminescent molecules,1
Organometallic and inorganic chemistry,1
Organic metal complex catalyzed organic reaction,1
Organic polymer chemistry,1
Organic dynamics,1
Organic crystal engineering,1
Organic-inorganic nanomixing,1
Organic luminescent material,1
Organic Agriculture Verification and Management,1
Organic electroluminescent diode,1
Organic chemistry,1
Radical Polymerization,1
Free chance,1
Free boundary problem,1
Automatic control,1
Natural language processing,1
administrative,1
Planetary science,1
Behavioral science,1
Mobile network and computing,1
Series technology application,1
Estimation theory,1
Low rank approximation,1
Low temperature physics experiment,1
Low temperature quantum electron transport,1
Low temperature interstitial isolation spectroscopy,1
Low temperature condensed physics,1
Low dimensional material,1
Preparation and analysis of low-dimensional nano-optical materials,1
System,1
Cold atom,1
Discriminant analysis,1
Study on electron and atomic structure of novel materials by synchrotron radiation correlation spectroscopy,1
Preparation of new forms of biomedical imaging nanoparticles using microfluidics,1
Mean curvature flow,1
Sequence analysis,1
Critical thinking teaching,1
Critical theory,1
Investment,1
Antibacterial,1
Anticancer drug design,1
Lie algebra and its representation,1
Li Qun,1
Li Qun performance,1
Materials Engineering,1
Material synthesis,1
Photoelectric analysis of material surface interface,1
Materials and Surface Science,1
Material simulation,1
Material stress,1
Step time analytical infrared spectroscopy,1
Decision support system,1
Sedimentology,1
Department administration,1
System reliability,1
System biology,1
Systematic biological and biological information,1
System evaluation,1
System integration planning analysis,1
Hepatology,1
Bayesian method,1
Bayesian decision theory,1
Bayesian statistical inference,1
Xin Topo,1
Symplectic geometry and touch geometry,1
Riman surface,1
Disaster prevention education energy education,1
Nitroso metal complex,1
Development of children's mathematical concepts,1
Child epilepsy,1
Synthesis of organic and inorganic drugs with anticancer activity,1
Function data analysis,1
Solid state semiconductor,1
Solid state optics,1
Solid state multiphysics theory,1
Solid state physical complex oxide system,1
Solid state nuclear magnetic resonance experiment,1
Solid inorganic chemistry,1
Solid state experiment,1
Solid fuel cell,1
Nano component physics and applications,1
Nano cosmetics application,1
Nano and surface physics,1
Nano hole material,1
Synthesis and application of nanoporous materials,1
Nano biotechnology,1
Nano biotechnology,1
Nano Biotechnology,1
Nano biomedical,1
Nano biomedical analysis,1
Nano Biomedical,1
Nano raw materials,1
Nano biomedical materials and organic synthesis,1
Nano biomedical application,1
Nano biomedical test,1
Nanophotonics,1
Nano optoelectronic semiconductor component,1
Nano optics,1
Nano Photocatalyst Photocatalytic Degradation of Dyes,1
Nanosynthesis,1
Nano low dielectric material and copper wire process,1
Nanomaterial analysis,1
Nanomaterial chemistry,1
Nanomaterial synthesis,1
Nanomaterial synthesis chemistry,1
Synthesis and analysis of nanomaterials,1
Nanomaterial synthesis and application,1
Nanomaterials technology,1
Nano materials and components,1
Nano material manufacturing,1
Nanomaterials - conductive polymers,1
Nanophysical analysis and nanofabrication,1
Nanotechnology education,1
Nanoprobe technology,1
Nanoparticle,1
Nanoparticle synthesis and application,1
Nanoword experiment,1
Nanocatalysis,1
Nanoelectronics,1
Nanoelectronic components,1
Nano electronic component fabrication and electrical measurement,1
Nanoelectronics,1
Nanoplasma,1
Nano cluster,1
Nano carbon control application,1
Nano magnetic,1
Nano magnetic material,1
Nanomagnetics,1
Nano and surface science,1
Nano Process Technology and Component Physics,1
Nano Process and Analysis,1
Nano heat transfer,1
Nano composite,1
Nano molded magnetic film component,1
Nanomicroscopy,1
Soliton theory,1
Fixed point theory,1
Sampling theory,1
Sample survey,1
Raman spectroscopy,1
Raman spectroscopy,1
Topography,1
Energy Band and Edge State Calculation of Topological Insulators,1
Pulling method,1
Radiochemistry,1
Radiation technology,1
Radiological diagnosis,1
Radiopharmaceutical,1
insect,1
Insect ecology,1
Insect pheromone synthesis,1
Insect pheromone synthesis and formulation,1
entomology,1
East Asian Mathematical Social History,1
Integrated control of fruit flies,1
Urinary tumor,1
General analysis,1
Wave theory,1
Materialization,1
Physical analysis,1
Physical Chemistry Monograph,1
Physical Chemistry and Spectral Analysis,1
Physics - Biophysics,1
Physical optics,1
Physical organic,1
Physical organicization?,1
Theoretical calculation of physical nanoscale electron transport,1
Physics textbook teaching method,1
Physical creativity experiment and assessment,1
Physical inorganic chemistry,1
Physics and chemistry,1
History of physics,1
Internet of Things technology and application,1
Internet of Things design innovation,1
Knowledge engineering,1
Social environmental education,1
Surface analysis,1
Surface material?,1
Surface physics and chemistry,1
Surface physical science,1
Surface catalysis,1
Surface plasmonics and quantum biology,1
Surface plasma application,1
Surface acoustic wave component,1
Performance theory,1
Financial Mathematics,1
Metal organic chemistry and functional metal nanomaterials in biological detection,1
metallic material,1
Metal material process,1
Metal nanoparticle synthesis,1
Metal oxide aerogel,1
Metalloprotein body,1
Metal catalysis,1
Long-term tracking data analysis,1
Unbalanced statistics,1
Non-equilibrium field theory,1
Non-equilibrium quantum field theory,1
Non-equilibrium physics,1
Statistical Mechanics of Non-Equilibrium Phase Transition and Critical Phenomena,1
Heterogeneous catalytic reaction,1
Non-destructive test,1
Amorphous X-ray diffraction microscopy,1
Unconventional superconductor,1
Nonlinear mechanics,1
Nonlinear optical imaging,1
Nonlinear optical frequency conversion,1
Nonlinear functional analysis,1
Nonlinear wave equation,1
Nonlinear plasma,1
Health chemistry,1
Insurance marketing,1
Insurance practice,1
Insurance,1
Quality control chart identification system,1
Type formation,1
Stellar formation and feedback,1
The formation of stars and planets,1
Stellar and solar physics,1
Interstellar medium and arched medium,1
Dye sensitized solar cell,1
Sensitized solar cell,1
Cauchy problem,1
Cauchy Riemann geometry,1
poison,1
toxicology,1
Fluorine chemistry,1
Lorentz geometry,1
Active natural drug development,1
Separation and identification of active ingredients,1
Activity screening,1
Instrumental analysis of flow injection detection,1
Flow control design,1
Fluid equation,1
Measurement and calculation of fluid phase equilibrium and fluid thermal properties,1
glass,1
Interface problem,1
Interface and surface science,1
Phase recovery and related problems,1
Relativistic quantum mechanics,1
Phase change material,1
Research and Application of Li Symmetry Theory in Differential Equations,1
Development of sensing systems and applications for bioenergy,1
Science and technology literacy,1
Technology R&D Management,1
Calculation,1
Scientific history,1
History of Science and Philosophy of Science,1
Scientific toy production and research,1
Scientific computing and biological information,1
Science teacher training,1
Scientific literacy research,1
Scientific inquiry,1
Learning in the field of affection in science education,1
Science education psychology,1
Science education research law,1
Science education assessment,1
Scientific creativity,1
Scientific concept,1
Scientific concept development,1
Science game,1
Science and parallel computing,1
Science curriculum design,1
Science curriculum and teaching,1
Infrared spectroscopy,1
Refractory,1
Derivative commodity pricing,1
Metrology finance,1
Metrology,1
General theory of measurement and statistical methods,1
Computational molecular biology,1
Computational Chemistry / Biology,1
Computational chemistry in applications with inorganic chemistry,1
Study on the Characteristics of Computational Chemistry and Chemical Reaction Potential Energy Surfaces,1
Calculating astrophysics,1
Computational biophysics,1
Calculating material,1
Computational materials science,1
Calculating nanomechanics,1
Computational Physics and Chemistry,1
Computational Fluid Dynamics and Thermal Transfer,1
Computational fluid and biomechanics,1
Computing and applied mathematics,1
Computer system and communication system,1
Computer graphics,1
Computer network,1
Counting combinatorship,1
Gravity cosmology,1
Gravity field,1
Gravity field theory,1
Gravity and cosmology,1
Intensive care,1
Risk Management,1
Risk management and communication,1
Food engineering,1
Food processing and health security,1
Food biotechnology,1
Food inspection,1
Food inspection analysis,1
Atomic force microscopy,1
Atomic molecular optical physics,1
Atomic optics,1
Nuclear Theory and Particle Physics,1
Nuclear structure,1
Original molecular spectroscopy,1
Original molecular physics,1
Drug substance synthesis,1
Either laser,1
Integrated pest management,1
Vibration spectroscopy,1
Vibration theory,1
Spatio-temporal data analysis,1
Time series analysis,1
Time series analysis,1
Nuclear and particle physics,1
Nuclear magnetic spectroscopy and imaging,1
Nuclear magnetic resonance spectrum,1
Nuclear magnetic resonance spectroscopy,1
Nucleic acid chemistry,1
Nucleic acid catalytic,1
Nucleic acid drug development,1
climate,1
meteorological,1
Meteorological dynamics,1
Glue in nanomedical materials,1
Gas gel science,1
Marine chemistry and geochemistry,1
Marine Chemistry and Earth Sciences - Analytical Chemistry,1
Marine chemical ecology,1
Marine natural chemistry,1
Marine life research,1
oceanography,1
Special chemicals,1
Extra long baseline intervention,1
Eigenvalue inverse problem,1
Virus detection,1
Vacuum equipment technology and process applications,1
Matrix calculation and application,1
Matrix theory and calculation,1
Matrix Operations,1
Fracture mechanics,1
Neurochemistry,1
Neuroscience,1
Thoracic medicine,1
Energy materials,1
Energy science,1
Energy education,1
Energy development,1
Energy battery,1
Decay analysis,1
Financial time series,1
Financial Management,1
Financial quantity method,1
Property insurance goods,1
Reverse Engineering,1
Inverse problem,1
Inverse heat conduction,1
Synthesis of Coordination Compounds and Study on Magnetic Properties of Coordination Compounds,1
Polymer biomaterial design,1
Polymer organic light-emitting diode,1
Polymer material chemistry,1
Synthesis and identification of polymer materials,1
Polymer nanomaterial,1
Polymer nano composite,1
Polymer nanoparticle,1
Polymer characterization and analysis,1
Polymer crystal structure,1
Polymer blending,1
Polymer thermal analysis,1
Polymer condensed structure and phase transition,1
High performance calculation,1
High performance liquid chromatography material,1
High performance liquid chromatography tandem mass spectrometry,1
High performance liquid chromatography,1
High energy astrophysics,1
High energy physics theory,1
Data analysis and experimental hardware construction of high energy physics experiments,1
High energy theory,1
High energy theoretical physics,1
High Energy Theory and Phenomenology,1
High energy laser,1
High energy laser technology,1
High energy experimental physics,1
High energy focused ultrasound,1
High solid state physics,1
Higher materialization,1
Advanced Computing and Computer Simulation,1
Advanced electrodynamics,1
Higher linear algebra,1
Higher probability theory,1
Higher order calculation method,1
High temperature superconducting experiment,1
Research and Application of Far-infrared Spectral Characteristics of High Temperature Superconductors and Semiconductors,1
High dimensional algebraic cluster classification,1
High-dimensional data analysis,1
High dimensional double rational geometry,1
High performance nano material,1
High frequency electronics,1
Numerical Methods and Analysis of Partial Differential Equations,1
Partial differential equation,1
Partial differential equations and numerical calculation,1
Numerical calculation of partial differential equation,1
Numerical solution of partial differential equation,1
Healthy seedling,1
