Var1,Freq
timber processing,2
Physical use of wood,2
Comparative physiology,2
Aquatic Chemistry,2
Water production physiology,2
Water production feed nutrition,2
Aquatic biology,2
Water production science,2
Aquatic animal disease,2
Aquatic management,2
Aquatic resources,2
Aquatic reproduction,2
Water Quality Analysis,2
Functional genomics,2
Marketing,2
Biochemical metabolism,2
Biotechnology,2
biomaterials,2
Biological composite,2
Reproduction physiology,2
Eco-tourism,2
Biomass energy technology,2
Biomedical materials,2
Crustacean,2
Recreational fishery,2
Leisure management,2
Crop science,2
Crop cultivation,2
Crop genetics and breeding,2
Breeding,2
Nanomaterial,2
Nanotechnology,2
Insect ecology,2
Forest breeding,2
Fruit tree physiology and cultivation,2
Flower breeding,2
Flower cultivation,2
Flower science,2
toxicology,2
Epidemiology,2
Vaccinology,2
Food analysis and inspection,2
Food processing engineering,2
Food processing technology,2
Food safety risk assessment,2
Food safety and hygiene,2
Food regulations,2
Food logistics management,2
Food poison,2
Food toxicology,2
Food science and technology,2
Food microbiology,2
Food instrument analysis,2
food sanitation,2
Food Hygiene Safety and Regulations,2
Food hygiene management,2
Aroma chemistry,2
Livestock anatomy and physiology,2
Poultry breeding,2
Cultivated fishery,2
Marine biotechnology,2
Marine ecology,2
Baking pastry cake bread,2
Livestock processing,2
Fungal diversity,2
Tea school,2
Lawn management,2
Financial Management,2
Animal reproductive physiology,2
Animal breeding,2
Animal virology,2
Animal product processing and utilization,2
Animal product utilization,2
zoology,2
Animal nutrition,2
Special Trends in International Agricultural Development,2
Gene regulation,2
Gene transfer,2
Educational administration,2
Ethnic inheritance,2
product development,2
Cell and molecular biology,2
Bacteriology,2
Histology,2
Calculations,2
Cake implementation,2
Gardening,2
Fish disease,2
Fish reproductive endocrine,2
Landscape Design,2
Forest soil,2
Forest ecology,2
Forest survey,2
Planting and breeding,2
Plant molecular biology,2
Botany,2
Plant biochemistry,2
Plant epidemiology,2
Plant pathogenic bacteriology,2
Plant tissue culture,2
botany,2
Plant genetic engineering,2
Plant nutrition,2
Plant propagation technology,2
Fermentation Engineering,2
Fermented food,2
Horticultural crop physiology,2
Horticultural crop genetics and breeding,2
Horticultural technology,2
Horticultural treatment,2
Stem cell science,2
Microbiology and immunology,2
Microbial biotechnology,2
Microbiological testing technology,2
Novel processing technology,2
Anatomical anatomy,2
anatomy,2
Farm management,2
Farmland product processing,2
Agricultural policy,2
Agronomy - biostatistics and experimental design,2
Feed additive,2
Experimental zoology,2
Seed production,2
Pulp and paper,2
Remote sensing,2
Enzyme,2
Waste treatment,2
Quantitative inheritance,2
Quantitative genetics,2
Box net breeding,2
Nematode,2
Fruit and vegetable processing,2
Physiology of vegetables,2
Vegetable science,2
Breeding project,2
Evaluation of the efficacy of functional foods,2
Affinity geography,2
Catering business planning,2
Nutritional biochemistry,2
Nutritional immunology,2
Nutritional assessment,2
Nutritional medicine,2
Environmental chemistry,2
Environmental education,2
Environmental commentary,2
Cancer biology,2
Weed management,2
veterinary,2
Veterinary public health,2
Veterinary physiology,2
Veterinary virology,2
Veterinary pathology,2
Veterinary diagnostic pathology,2
Veterinary anatomy,2
Introduction to Veterinary Medicine,2
Veterinary pharmacology,2
Medicinal chemistry,2
Bread making,2
Brewing technology,2
2007-Microbial Fermentation Technology,1
Biochemistry,1
CT,1
DNA fingerprinting,1
Function assay and safety assessment,1
HACCP,1
Immunology,1
Pest Management,1
Physiology,1
RIA,1
TOEIC,1
general surgey,1
Secondary metabolite extraction,1
Artificial floating reef,1
Artificial insemination,1
Artificial reef planning and verification,1
Artificial intelligence and expert system,1
Artificial seed,1
Common animal disease,1
Human and animal common infectious epidemiology,1
Human disease animal model research,1
Human nutrition,1
Land resource survey and assessment,1
Soil engineering planning and design,1
Soil analysis and diagnosis,1
Soil cultivation and classification,1
Soil chemistry,1
Soil and environmental chemistry,1
Soil pollution survey,1
Soil physics,1
Soil fertilizer,1
Soil and fertilizer analysis,1
Soil nutrient cycling,1
"Big animal disease, livestock reproductive disorders, immunology",1
Large animal reproduction,1
Small molecule and protein mechanism,1
Small animal,1
Small animal dermatology,1
Small animal high-level imaging diagnosis,1
Small animal ophthalmology,1
Small animal tooth science,1
Small animal medical,1
Quality analysis of wheat and flour,1
engineering,1
Reuse of industrial production waste,1
Industrial microorganism,1
Industrial microbiology,1
Factory planning management,1
Factory operation and quality control,1
Factory hygiene management,1
Chinese rice processing,1
Chinese rice noodles,1
Chinese dim sum,1
Chinese pasta theory and practice,1
Chinese and Western baking pastry research and development,1
Chinese and Western cuisine,1
Chinese and Western food practice teaching,1
Chinese herbal medicine production and utilization,1
Chinese herbal medicine inhibits cancer cell proliferation and invasion,1
Study on the anti-viral machine transfer of Chinese herbal medicine,1
Chinese herbal medicine activity and chemistry,1
Chinese herbal plant tissue culture,1
Chinese cuisine,1
Chinese practice teaching,1
Production teaching such as Chinese food production,1
midpoint,1
Chinese medicine research and development,1
Chinese medicine micronization,1
Chinese medicine pharmacology,1
Chinese medicine pharmacology,1
endocrine,1
Endocrine anatomy,1
Endogenous regulation,1
Internal Medicine,1
Endoscopy,1
Company,1
Public health,1
Public health nutrition,1
Molecular endocrinology,1
Molecular biology and biotechnology,1
Molecular biotechnology,1
Molecular biological manipulation,1
Molecular ecology,1
Molecular ecology,1
Molecular disease resistance breeding,1
Molecular cell biology,1
Molecular bacteriology,1
Molecular microbiology,1
Molecular evolution,1
Molecular chemistry,1
Molecular assisted breeding,1
Molecular marker technology,1
Molecular marker-assisted breeding method,1
Molecular selection,1
Molecular inheritance,1
Molecular genetics,1
Molecular detection,1
Molecular detection technology,1
Development and application of molecular detection and protein labeling,1
Molecular nutrition,1
Minute,1
Meridian and biochemical technology,1
Fractional technology,1
Analytical toxicology,1
Slice technique and developmental morphology,1
Cut flower crop,1
Chemical plant,1
Chemical and Biotechnology Engineering,1
Cosmetics research and development,1
And systematic biology research,1
Ruminant physiology,1
Ruminant diet assessment,1
Ruminant nutrition,1
Separation and purification of natural compounds,1
Natural biological resources application,1
Development of natural antibacterial substances,1
Natural matter separation,1
Structural modification of natural objects,1
Natural products against atherosclerosis,1
Development of natural physical function,1
Study on Physiological Efficacy of Natural Food Extracts,1
Natural product chemistry,1
Natural drug development,1
Cardiovascular neurophysiology,1
Outdoor environmental education,1
Cultural asset preservation,1
Japanese in Taiwanese literature,1
Japanese,1
Japanese language education,1
History of the development of Taiji Taichung,1
Japanese rule of Taiwan history,1
Principle and manufacture of wood bamboo instruments,1
Wood improvement,1
Wood properties,1
Wood physics,1
Wood preservation and painting,1
Wood structure,1
Wood coating and painting,1
Wood and natural chemistry,1
Wood gluing and processing and improvement,1
Wood glue,1
Wood identification,1
Wood construction design,1
Chemical modification of wood materials,1
Wood material properties and processing,1
Non-destructive testing of wood materials,1
Wood environment,1
Comparative politics,1
Soil and water conservation,1
Soil and water conservation project,1
Water chemistry,1
Application of aquatic biotechnology,1
Aquatic physiology,1
Aquatic insect,1
Aquatic animal disease clinic,1
Clinical diagnosis and treatment of aquatic animal diseases,1
Aquatic invertebrates,1
Water pollution biology,1
Water ecology,1
Aquatic physiology and immunity,1
Aquatic disease prevention,1
Aqua nutrition,1
Aqua nutrition and feed,1
Aquatic molecular immunity and inheritance,1
Aquatic processing chemistry,1
Water production technology,1
Water production technology application,1
Aquatic nutrient physiology,1
Aquatic marketing,1
Aquatic product safety and hygiene,1
Aquatic product marketing,1
Aquatic product safety,1
Aquatic product nutrition,1
Aquatic vaccine development,1
Aquatic ocean,1
Aquatic disease,1
Aquatic pathology,1
Development and utilization of aquatic probiotics,1
Aquatic animal physiology,1
Aquatic animal disease physiology,1
Aquatic animal bacteriology,1
Aquatic animal histopathology,1
Aquatic animal nutrition feed,1
Aquatic feed,1
Aquatic feed science,1
Aquatic enzyme,1
Aquaculture biotechnology,1
Aquaculture management,1
Aquatic functional product development,1
Aquaculture Electromechanical and Automation,1
Aquatic nutrition,1
Aquatic breeding technology,1
Aquaculture breeding technology internship,1
Aquatic insect,1
Aquatic insect ecology and classification,1
Rice defense and disease resistance mechanism,1
Nitrogen message regulation in rice,1
Rice stress physiology,1
Water quality,1
Development of fire explosives,1
Dragon fruit,1
Cattle reproductive disorder,1
Antrodia camphorata,1
Canine rehabilitation medicine,1
Dog and cat behavior,1
Larval resource science,1
Juvenile fish ecology,1
Metabolic physiology,1
Biochemical mechanism of metabolic syndrome,1
Metabiology,1
And bee venom research of tiger head bees and bees,1
Biotechnology and Bioinformatics expertise,1
Functional polymer,1
Functional genomic research,1
Functional genomic study,1
Functional protein body,1
Functional proteomics,1
Semiconductor process,1
Production and application of hemicellulolytic enzymes,1
Virus removal technology,1
Classics,1
Monumental termite control,1
Taiwan Classical Literature,1
Surgery,1
Marketing economy,1
Sustainable ecosystem management,1
Sustainable ecological community,1
Sustainable agriculture,1
Perpetual fishery,1
Biochemistry,1
Biochemical engineering,1
Biochemical molecular nutrition,1
Biochemical analysis,1
Biochemistry and molecular biology,1
Biochemical technology,1
Biochemical process,1
Biochemistry,1
Biochemical nutrition,1
Myogenic effect,1
Life research,1
biological,1
Biochemical engineering,1
Biochemical molecular virology,1
Biochemical analysis,1
Biogeochemistry,1
Biodiversity research,1
Bioorganic chemistry,1
Biotechnology and Cell Biology,1
Biotechnology research,1
Biotechnology testing services and practices,1
Biomaterial mechanics,1
Biomaterial processing,1
Biological material degradation,1
Biomaterial utilization,1
Biomaterial physics,1
Biomaterial development,1
Biomaterial Science and Engineering,1
Structural Mechanics Analysis of Biomaterials and Numerical Simulation Analysis of Finite Elements in Biomaterials,1
Biological molecular separation,1
Biopolymer,1
Biological Technology,1
Biology,1
Biological oceanography,1
Bioenergy,1
Bioenergetics,1
Bioalcohol,1
Biopolymer,1
Biological gene statistics,1
Biological industry machinery,1
Biostatistics and experimental design,1
Biometric internship,1
Biostatistics and experimental design,1
Biostatistics and epidemiology,1
Biochip design and development,1
Biological program engineering design and integration assessment,1
Biological sensing,1
Biosensor,1
Biological resources,1
Biological resource chemistry,1
Biological resource application,1
Biological path and network analysis,1
Bioelectron microscopy,1
Biopolymer,1
Biology and its sustainable use,1
Biological experiment,1
Biological assay technology,1
Biotransformation technology development,1
Biomedical and Food Science,1
Biomass metal analysis,1
Application of auxin in fruit trees,1
Physiological pharmacology,1
Reproductive physiology,1
Reproductive technology,1
Reproductive regulation,1
Ecological anthropology,1
Ecological community,1
Ecotoxicology,1
Ecological statistics,1
Ecological statistics and modeling,1
Ecology and conservation,1
Ecological simulation,1
Ecological theory and application,1
Ecology and ecological model,1
Ecological sightseeing,1
Biomaterial application and preservation,1
Biomass energy,1
Biomass energy,1
Vital diet,1
Vital agriculture,1
Fresh processing,1
Pharmacy,1
Classification of insect systems such as hibiscus and evolution of scorpion insects by multi-layer features,1
Dermatology,1
Grouper breeding,1
Leisure food development,1
Leisure recreation plan,1
Leisure Recreation Planning and Research,1
Leisure recreation management,1
Leisure diving,1
Photometric and electron microscopic analysis,1
Photoresist,1
Global climate change,1
Global change and environmental impact,1
Regenerative medicine,1
Isotope technique,1
regression analysis,1
Surface change technology and research,1
Geochemistry,1
Field and regional geology of earth science,1
Landscape conservation,1
Earthquake disaster prevention,1
Polysaccharide activity and structure,1
cost analysis,1
Utilization and development of beneficial microorganisms,1
Organic natural chemical,1
Organic Synthesis,1
Organic crop cultivation,1
Organic cultivation,1
Organic Agricultural Products Certification,1
Submicron emulsification system,1
Contaminated organism,1
Pollution Prevention,1
Environmental fate study of pollutants,1
Examination literature,1
Otolithology,1
Meat processing,1
Meat processing and research and development,1
Meat processing,1
Meat hygiene and quality control,1
Muscle protein growth control,1
Autonomous health management,1
Nature Center Management,1
Physical geography,1
Physical geography,1
Nature reserve management,1
Natural resource conservation,1
Natural resource economy and policy analysis,1
Natural resources recreation,1
Natural resource management,1
Natural resource survey and conservation,1
Natural environment resource management and planning,1
Blood biochemistry,1
Behavioral ecology,1
Marketing,1
Marketing plan,1
Marketing,1
Western-style snacks,1
pastry,1
West Point Baking,1
West Point Bread Cake,1
Companion zoology,1
Companion animal nutrition,1
Place cell,1
Low caffeine coffee processing,1
Cryogenic biology,1
Low temperature food,1
Crop molecular biology,1
Crop molecular breeding,1
Crop molecular genetics,1
Crop moisture,1
Crop water physiology and irrigation technology,1
Crop functional genomics,1
Crop physiology and biochemistry,1
Crop physiology,1
Crop production,1
Crop production technology,1
Crop production and environmental studies on the relationship between crop cultivation and environment,1
Crop ecotoxicology,1
Crop diversification,1
Crop disease resistance breeding,1
Crop disease resistance breeding,1
Crop breeding and internship,1
Crop breeding and inheritance,1
Crop heat physiology,1
Development of crop disease integrated management technology,1
Crop stress,1
Selection and analysis of crop genes,1
Crop genetic modification,1
Crop gene transfer,1
Crop genomics,1
Crop inheritance,1
Recent studies in crop genetics and breeding will explore the genetic mechanisms of agronomic traits and the selection of crops,1
Homework research,1
Immunotoxicology,1
"Immunogenetics, etc.",1
Immunopharmacology,1
Frozen biology,1
Frozen food processing,1
Molecular genetics,1
Control pests with baculovirus or natural enemies,1
Ready-to-eat meal development,1
Color biology,1
Disease-resistant soil research,1
Anti-aging and anti-cancer research,1
Oxidation resistance,1
Antifungal drug screening and development,1
Anti-inflammatory and anti-oxidative efficacy evaluation,1
Anti-inflammatory and anti-cancer assessment,1
Antibacterial substance development,1
Anticancer effect,1
Sedimentary petrology,1
Sedimentology,1
Deposition system,1
System/network research,1
Systematic taxonomy,1
Systems biology,1
System ecology,1
Hepatobiliary and pancreatic surgery,1
Yulin,1
Breeding test,1
Breeding,1
Development and production of bean paste filling,1
Bean processing,1
Bayesian statistics,1
Shellfish breeding and breeding,1
Physical assessment,1
Sand control project,1
Feeding management of dairy cows and beef cattle,1
Dairy production medicine,1
Dairy cow breast disease,1
Breast surgery,1
Dairy processing,1
Dairy processing,1
Dairy microorganism,1
Milk egg research,1
Dairy processing,1
Lactic acid bacteria,1
Lactic acid bacteria health function,1
Lactic acid bacteria health ingredients,1
Milk price assessment,1
Subtropical fruit tree,1
Supply Chain Management,1
Cross-strait relations,1
Amphibian and reptile research survey methodology,1
Amphibian ecology and conservation,1
Respiratory physiology,1
Introduction to coffee,1
Nano,1
Nano biotechnology,1
Nanotechnology,1
Nanotechnology and ecological education,1
Application of nano microemulsification preparation technology,1
Nanocellulose,1
Research and development of nanofibers and composite materials,1
Quantitative risk assessment,1
Species conservation in rocky areas,1
Idle speed detection reagent development,1
Trait map analysis,1
Radiology,1
Insect classification,1
Insect taxonomy,1
Insect Physiology,1
Insect physiology and biochemistry,1
Insect physiology,1
Insect diversity,1
Insect diversity and conservation,1
Insect form,1
Insect resistance,1
Insect System Taxonomy and Biodiversity and Conservation,1
Insect phylogeny,1
Insect system evolution,1
Insect pathology,1
Insect histology,1
Insect vector virus disease,1
Insect microbial ecology,1
Insect microbial pathogen development,1
Forest dynamics,1
Forest molecular inheritance,1
Molecular Mechanism and Genomics of Forest Wood Formation and Cell Differentiation,1
Forest physiology,1
Forest physiology,1
Forest ecological physiology research,1
Forest mycorrhiza,1
Forest mycorrhiza research,1
Forest Genetics and Breeding,1
Lin Zhengxue,1
Forest chemical utilization,1
Forest processing,1
Forest product processing and environmental pollution prevention,1
Forest product utilization chemistry,1
Forest science wood microbe,1
Forestry industry,1
Forestry statistics,1
Forestry data processing,1
Forestry,1
Fruit physiology,1
Physiology and treatment techniques after fruit harvesting,1
Fruit tree physiology,1
Fruit tree reproductive physiology,1
Fruit tree ecological physiology,1
Fruit cultivation physiology and ecological physiology,1
Fruit tree stress physiology,1
Fruit tree physiology,1
Fruit tree gardening,1
Physiological response of fruit trees to garden operations and cultivation management,1
Fruit tree,1
Fruit tree science and its cultivation management,1
Fruit tree reproduction technique,1
River Creek Ecology and Conservation,1
Oil chemistry,1
Oil processing and chemistry,1
Along the offshore fishery,1
Research along offshore fisheries and offshore fisheries,1
Lactation physiology and antioxidant research,1
Law and life,1
Regulations and the effects of trans fatty acids on nutrition,1
Law,1
Pasture management and practice,1
Logistics,1
Physical Chemistry,1
Community forestry,1
Community conservation,1
Community building,1
Social entomology,1
Air pollution detection and analysis,1
Spatial statistics,1
Spatial data processing,1
Spatial information collection and application,1
Flowers and ornamental plants,1
Flower Physiology,1
Flower physiology,1
Flower crop breeding,1
Flower crop cultivation and management,1
Flower breeding and cultivation,1
Flower cultivation technique,1
Pathogenic mechanism and prevention of flower virus,1
Flower disease,1
Flower product processing,1
Flower design and other fields,1
Flower gardening,1
Floral decoration,1
Flowers and ornamental plants,1
Flower bed plant,1
Floral design,1
Floral design and application,1
Near-infrared spectroscopy in dairy quality,1
Study on active constituents of kumquat and kumquat,1
Long-term care diet,1
Non-pesticide control crop diseases,1
Non-thermal processing technology,1
Conservation,1
Conservation literature,1
Conservation fishery technology,1
Conservation genetics,1
Health function assessment,1
Health product development,1
Health food function,1
Health food technology,1
Health food action mechanism and molecular detection,1
Clinical research on health food treatment of various diseases,1
Evaluation of health food research and development and efficacy,1
Health food assessment and development,1
Health food development and evaluation,1
Health food functional analysis,1
Health product development,1
Health horticultural crop,1
Health functional food development and functional assessment,1
Protected area management,1
Tasting technology,1
Variety identification,1
Quality management,1
Urban and rural environmental planning,1
Houseplant,1
Autopsy internship,1
Modeling,1
Teaching promotion,1
politics,1
Citrus Huanglongbing and virus diseases,1
Toxicology,1
Active natural product synthesis,1
Epidemiology and clinical pathology,1
Rheology,1
Coral resources,1
Coral reef ecology,1
Rare and Wildlife Medicine,1
Vaccine development,1
Vaccine development and application,1
Basin analysis,1
Potted flowers and flowerbed plants,1
Potted flower,1
Research methods,1
Study insect dynamics,1
Study pathogenic genes and disease prevention strategies,1
Study the functionality of plant genes,1
Study-Assessing the Benefits of Exercise Supplements for Muscle Glucose Replenishment after Human Exercise,1
Research areas,1
Scientific papers and writing,1
scientific education,1
Penetrating electron microscopy,1
Physiology of mangrove forest,1
Food psychology,1
Food development,1
Embryo rescue technique,1
Embryo physiology and message transmission,1
Embryogenesis,1
Embryology,1
Flax antioxidant capacity,1
English speaking training,1
English natural pronunciation and KK phonetic and English conversation,1
Teaching English,1
English reading,1
Listening to English,1
Computing chemistry,1
Introduction to Computer,1
Heavy metal pollution investigation and analysis,1
Heavy metal toxicity and metabolism,1
Heavy metal adversity,1
Antihypertensive anti-free radical functional product development,1
Flavor chemistry,1
Risk assessment,1
Risk Management,1
Risk management and crisis management,1
Edible fat,1
Edible oil chemistry,1
Food nutrition and health care,1
food,1
Food (environment) poison,1
Food worker,1
Food engineering and processing technology research and development,1
Food industry fermentation,1
Food factory management practice,1
Food factory process planning management,1
Food Analysis Technology Development Food Analysis,1
Food analysis experiment,1
Food Chemistry and Analysis,1
Food and catering factory health management certification counseling,1
Food processing and research and development,1
Food processing and functional food development,1
Food processing unit operation,1
Food processing program troubleshooting and debugging,1
Food processing manufacturing process,1
Food processing machinery,1
Food processing,1
Research and development of food biotechnology,1
Food biotechnology,1
Food business strategy,1
Food safety system,1
Food safety regulations,1
Food safety research,1
Food safety special,1
Food safety assessment model,1
Food safety management,1
Food safety and hygiene,1
Food safety and hygiene and related regulations,1
Food coloring,1
Food marketing,1
Food freezing,1
Food oxidation resistance,1
Food emulsification technology,1
Food functional evaluation,1
Food evaluator,1
Food fat,1
Food physicochemical properties,1
Food property,1
Food physical chemistry,1
Food preservation technology,1
Food review,1
Food quality control and product development,1
Food poison test evaluation,1
Food interface chemistry,1
Food Science and Technology Japanese,1
food science,1
Food flavor,1
Food risk analysis,1
Food risk assessment,1
Food Spices and Aroma Chemistry,1
Food scent,1
Food flavoring,1
Food spice analysis and blending,1
Food consumption behavior,1
Food baked bread,1
Food industry economics,1
Food industry management,1
Food fermentation,1
Food storage and preservation,1
Food Microbiology and Biotechnology,1
Food microbiological examination,1
Food microbiological testing,1
Food business marketing,1
Food management,1
Food and immunity,1
Introduction to Food and Catering,1
Food and nutrition,1
Food preparation,1
Food enzyme,1
Food enzyme molecular technology,1
Food waste treatment,1
Food colloid,1
"Food hygiene and management, etc.",1
Food hygiene,1
Food texture analysis,1
Food functional ingredient activity,1
Food functional assessment,1
Food extrusion technology,1
Food inspection,1
Food inspection analysis and analysis of tea nutrient composition and sensory evaluation,1
Food Inspection Analysis and Physiological Efficacy of Medicinal Plant Components,1
Food inspection and analysis,1
Food nutrition and health care,1
Physiological activity of polysaccharides from edible and medicinal fungi,1
Food and medicine mushroom health ingredients,1
Spice chemistry,1
Spice research,1
Aroma and application,1
Herb science,1
Development and application of mushroom waste in wine production,1
Fragrance health care,1
Fragrant herb cultivation,1
Survival analysis,1
Native plant cultivation,1
Aboriginal ecology,1
Aboriginal tribe creation,1
Aboriginal tourism development,1
Raw material inspection,1
Tang Dynasty Yuefu Poetry,1
Set software,1
Biological control of pests,1
Pest control,1
Pest management,1
Furniture design and manufacturing,1
Furniture manufacturing,1
Livestock breeding,1
Livestock gametes,1
Livestock and poultry farming,1
Livestock genetics and breeding,1
Livestock nutrition and rearing,1
Development and utilization of poultry boneless meat,1
Poultry Physiology,1
Poultry management,1
The etiology of infectious diseases between poultry and ruminant infectious diseases and humans and animals,1
Poultry and livestock genetic breeding,1
Poultry nutrition,1
Garden Landscape Experiment and Simulation,1
Fields such as garden trees,1
Nuclear biochemical protection,1
Nucleic acid,1
Cultivation medium management,1
Cultivation system,1
Analysis of billiard sports,1
Climate change analysis,1
Air pressure control and ultrasonic detection of food quality,1
Planktonic biology,1
Marine fish and shellfish disease prevention,1
Seawater tank network aquaculture management,1
Marine chemistry,1
Separation of active constituents from marine and terrestrial natural products,1
Marine natural chemistry,1
Marine biochemistry,1
Marine biophysical ecology,1
Marine biology,1
Marine bioenvironment,1
Marine crustacean biodiversity,1
Marine geology,1
Marine organic chemistry,1
Ocean pollution,1
Marine affairs,1
Molecular biology of marine cnidaria and dinoflagellate,1
Marine poison research,1
Marine research institute,1
Marine zooplankton,1
Marine invertebrates,1
Marine fishery,1
Marine fishery,1
Marine fishery,1
oceanography,1
Marine environmental preservation,1
Translation and research of marine drugs,1
Sea feeding animal medicine,1
Sea and land environment survey,1
Marine environmental management,1
Seaweed physiological ecology,1
Seaweed resources survey,1
Seaweed,1
Digestive system,1
Digestive physiology,1
Digestive tract microorganism,1
Consumer Behavior,1
Baking technology and internship,1
Baked goods cake decoration,1
Baked food and beverage processing and manufacturing product management research and development,1
Baked goods bread cake pastry making,1
Baking Cake West Point Food,1
Baking and Pasta Making,1
Baking and Internship,1
Special use,1
Special application research,1
Special emphasis on intracellular messaging processes and mechanisms,1
Special environment forestry technology,1
Cultivation and utilization of special medicinal crops,1
Special medicinal crop science,1
Livestock production system simulation mode,1
Livestock pollution prevention,1
Livestock regulations,1
Animal product processing,1
Animal product processing science,1
Animal product protein chemistry,1
Application of livestock by-products,1
Livestock microbiology,1
Livestock management,1
Livestock and information,1
Livestock and poultry physiology and endocrine,1
Disease animal model,1
Disease pattern,1
Disease nutrition,1
Virus disease diagnosis,1
Discussion on pathogenic mechanism of pathogenic fungi,1
Pathogen rapid detection technology,1
Pathogen resistance test,1
Pathogen interaction with plants,1
Pathogenic microorganism detection,1
Pathology veterinary oncology,1
Vector insect,1
Vector vector disease,1
Morbid physiology,1
Probiotics,1
Probiotic health function and fermentation application,1
Probiotic development,1
Probiotic medical application,1
Fungal fruiting body extraction and antioxidant analysis,1
Fungal molecular diagnostics,1
Fungal molecular genetics,1
Fungal isolation and identification,1
Fungal biotechnology,1
Fungal ecology,1
Fungal photoreaction and reproductive physiology,1
Fungal phylogeny and systematics,1
Discussion on the molecular mechanism of fungal pathogenesis,1
Fungal disease,1
Fungal disease prevention and management,1
Fungal disease epidemiology,1
Fungal gene barcode,1
Fungal fermentation,1
Fungal evolution,1
Fungal digital collection,1
Fungal genetics and biotechnology,1
Neuroanatomy,1
Paper inspection practice,1
Vegetarian processing,1
Emergy analysis,1
Energy crop,1
Fat chemistry,1
Adipose tissue growth and regulation of adipocyte differentiation,1
Fatty nutrition,1
Lipid chemistry,1
fat metabolisim,1
Lipid biochemistry,1
Vertebrate zoology,1
Navigation,1
Tea quality evaluation,1
Tea making,1
Tea making and tea chemistry,1
Grassland ecological management,1
Lawn management and practice,1
Herbivorous insects and host relationship,1
Herbivore infectious diseases,1
Herbivore feeding management,1
aphid,1
Message theory,1
Message transfer oncology,1
Memory learning,1
Alcohol brewing technology,1
Equestrian industry management,1
Polymer,1
Transmitting of acid and ethylene in higher plant hormones,1
Higher Garden Product Processing,1
Golf course management,1
High pressure food processing,1
Research on health management model,1
Healthy food and health,1
By-product utilization,1
Animal endocrine,1
Animal biotechnology,1
Animal bioinformatics,1
Animal physiological and biochemical,1
Animal physiology,1
Animal physiology molecular genetics,1
Gene expression related to animal reproductive physiology and animal reproduction,1
Animal vaccines are not developed by adjuvants,1
Animal behavior,1
Animal behavior,1
Animal immunology,1
Animal breeding,1
Animal sex identification technology,1
Animal ethics,1
Animal climate physiology,1
Animal disease pattern,1
Animal pathology,1
Animal lipid,1
Utilization of animal by-products,1
Animal product chemistry,1
Animal product biochemistry,1
Animal product marketing,1
Animal product development,1
Animal product management,1
Animal product hygiene and safety,1
Zoo science,1
